YYYYMMDD,UVIEF,UVIEFerr,UVDEF,UVDEFerr,UVDEC,UVDECerr,UVDVF,UVDVFerr,UVDVC,UVDVCerr,UVDDF,UVDDFerr,UVDDC,UVDDCerr,CMF,ozone
20020701,8.758,0.505,5.080,0.335,-1.000,-1.000,9.437,0.820,-1.000,-1.000,2.648,0.278,-1.000,-1.000,-1.000,313.2
20020702,9.107,0.507,5.270,0.336,-1.000,-1.000,9.877,0.820,-1.000,-1.000,2.831,0.278,-1.000,-1.000,-1.000,304.2
20020703,8.076,0.502,4.700,0.333,-1.000,-1.000,8.565,0.815,-1.000,-1.000,2.304,0.276,-1.000,-1.000,-1.000,331.7
20020704,8.540,0.503,4.951,0.334,-1.000,-1.000,9.148,0.816,-1.000,-1.000,2.536,0.276,-1.000,-1.000,-1.000,318.0
20020705,7.650,0.499,4.459,0.331,-1.000,-1.000,8.016,0.811,-1.000,-1.000,2.097,0.275,-1.000,-1.000,-1.000,344.5
20020706,8.038,0.500,4.668,0.331,-1.000,-1.000,8.502,0.810,-1.000,-1.000,2.284,0.274,-1.000,-1.000,-1.000,331.7
20020707,6.964,0.495,4.075,0.328,-1.000,-1.000,7.142,0.805,-1.000,-1.000,1.779,0.273,-1.000,-1.000,-1.000,368.8
20020708,9.400,0.505,5.406,0.333,-1.000,-1.000,10.213,0.812,-1.000,-1.000,2.985,0.275,-1.000,-1.000,-1.000,295.1
20020709,8.478,0.500,4.896,0.330,-1.000,-1.000,9.041,0.807,-1.000,-1.000,2.503,0.273,-1.000,-1.000,-1.000,317.5
20020710,8.013,0.497,4.637,0.328,-1.000,-1.000,8.448,0.803,-1.000,-1.000,2.272,0.272,-1.000,-1.000,-1.000,330.4
20020711,7.245,0.493,4.212,0.326,-1.000,-1.000,7.474,0.798,-1.000,-1.000,1.906,0.270,-1.000,-1.000,-1.000,355.5
20020712,7.321,0.493,4.249,0.325,-1.000,-1.000,7.564,0.796,-1.000,-1.000,1.941,0.269,-1.000,-1.000,-1.000,352.1
20020713,7.342,0.492,4.255,0.324,-1.000,-1.000,7.584,0.794,-1.000,-1.000,1.951,0.269,-1.000,-1.000,-1.000,350.6
20020714,7.487,0.492,4.329,0.323,-1.000,-1.000,7.760,0.792,-1.000,-1.000,2.019,0.268,-1.000,-1.000,-1.000,344.7
20020715,7.050,0.489,4.085,0.322,-1.000,-1.000,7.206,0.788,-1.000,-1.000,1.817,0.267,-1.000,-1.000,-1.000,359.9
20020716,6.977,0.488,4.040,0.321,-1.000,-1.000,7.108,0.786,-1.000,-1.000,1.784,0.266,-1.000,-1.000,-1.000,362.0
20020717,7.791,0.491,4.476,0.321,-1.000,-1.000,8.117,0.785,-1.000,-1.000,2.162,0.266,-1.000,-1.000,-1.000,332.4
20020718,7.903,0.491,4.531,0.320,-1.000,-1.000,8.249,0.783,-1.000,-1.000,2.216,0.265,-1.000,-1.000,-1.000,328.1
20020719,7.310,0.487,4.203,0.318,-1.000,-1.000,7.501,0.779,-1.000,-1.000,1.935,0.264,-1.000,-1.000,-1.000,346.9
20020720,7.921,0.489,4.527,0.319,-1.000,-1.000,8.253,0.779,-1.000,-1.000,2.224,0.264,-1.000,-1.000,-1.000,325.9
20020721,8.070,0.489,4.600,0.318,-1.000,-1.000,8.429,0.776,-1.000,-1.000,2.296,0.262,-1.000,-1.000,-1.000,320.6
20020722,8.183,0.489,4.653,0.317,-1.000,-1.000,8.559,0.773,-1.000,-1.000,2.352,0.262,-1.000,-1.000,-1.000,316.4
20020723,8.380,0.489,4.752,0.317,-1.000,-1.000,8.793,0.772,-1.000,-1.000,2.449,0.261,-1.000,-1.000,-1.000,310.0
20020724,7.918,0.486,4.496,0.314,-1.000,-1.000,8.210,0.767,-1.000,-1.000,2.222,0.259,-1.000,-1.000,-1.000,322.2
20020725,7.338,0.482,4.176,0.311,-1.000,-1.000,7.483,0.760,-1.000,-1.000,1.947,0.257,-1.000,-1.000,-1.000,339.9
20020726,7.701,0.483,4.363,0.311,-1.000,-1.000,7.922,0.759,-1.000,-1.000,2.117,0.257,-1.000,-1.000,-1.000,326.7
20020727,6.963,0.478,3.960,0.308,-1.000,-1.000,7.003,0.752,-1.000,-1.000,1.777,0.255,-1.000,-1.000,-1.000,351.1
20020728,7.904,0.482,4.455,0.309,-1.000,-1.000,8.149,0.752,-1.000,-1.000,2.214,0.254,-1.000,-1.000,-1.000,318.3
20020729,7.589,0.479,4.279,0.307,-1.000,-1.000,7.752,0.748,-1.000,-1.000,2.064,0.253,-1.000,-1.000,-1.000,326.8
20020730,7.936,0.480,4.454,0.307,-1.000,-1.000,8.166,0.746,-1.000,-1.000,2.230,0.252,-1.000,-1.000,-1.000,314.9
20020731,6.916,0.473,3.904,0.302,-1.000,-1.000,6.909,0.738,-1.000,-1.000,1.756,0.250,-1.000,-1.000,-1.000,347.6
20020801,9.151,0.486,5.079,0.307,-1.000,-1.000,9.626,0.745,-1.000,-1.000,2.842,0.252,-1.000,-1.000,-1.000,281.8
20020802,8.210,0.478,4.571,0.303,-1.000,-1.000,8.464,0.736,-1.000,-1.000,2.363,0.249,-1.000,-1.000,-1.000,303.5
20020803,8.395,0.478,4.659,0.302,-1.000,-1.000,8.676,0.733,-1.000,-1.000,2.455,0.248,-1.000,-1.000,-1.000,297.3
20020804,7.655,0.472,4.259,0.298,-1.000,-1.000,7.765,0.724,-1.000,-1.000,2.096,0.245,-1.000,-1.000,-1.000,316.7
20020805,8.162,0.474,4.516,0.298,-1.000,-1.000,8.366,0.723,-1.000,-1.000,2.340,0.244,-1.000,-1.000,-1.000,300.8
20020806,6.686,0.463,3.732,0.292,-1.000,-1.000,6.573,0.711,-1.000,-1.000,1.657,0.241,-1.000,-1.000,-1.000,347.2
20020807,5.671,0.456,3.191,0.288,-1.000,-1.000,5.345,0.702,-1.000,-1.000,1.237,0.238,-1.000,-1.000,-1.000,392.3
20020808,6.418,0.458,3.574,0.288,-1.000,-1.000,6.232,0.701,-1.000,-1.000,1.543,0.237,-1.000,-1.000,-1.000,354.6
20020809,6.840,0.459,3.785,0.287,-1.000,-1.000,6.727,0.699,-1.000,-1.000,1.726,0.236,-1.000,-1.000,-1.000,336.1
20020810,7.774,0.464,4.261,0.288,-1.000,-1.000,7.833,0.699,-1.000,-1.000,2.156,0.236,-1.000,-1.000,-1.000,303.9
20020811,7.606,0.461,4.163,0.286,-1.000,-1.000,7.620,0.693,-1.000,-1.000,2.077,0.234,-1.000,-1.000,-1.000,307.2
20020812,7.620,0.460,4.160,0.285,-1.000,-1.000,7.623,0.689,-1.000,-1.000,2.084,0.233,-1.000,-1.000,-1.000,305.1
20020813,7.094,0.454,3.878,0.281,-1.000,-1.000,6.986,0.680,-1.000,-1.000,1.843,0.230,-1.000,-1.000,-1.000,319.8
20020814,6.986,0.451,3.812,0.279,-1.000,-1.000,6.847,0.675,-1.000,-1.000,1.796,0.228,-1.000,-1.000,-1.000,321.6
20020815,7.068,0.450,3.844,0.277,-1.000,-1.000,6.932,0.671,-1.000,-1.000,1.833,0.227,-1.000,-1.000,-1.000,316.9
20020816,7.289,0.449,3.947,0.275,-1.000,-1.000,7.181,0.666,-1.000,-1.000,1.936,0.225,-1.000,-1.000,-1.000,307.7
20020817,6.764,0.442,3.668,0.271,-1.000,-1.000,6.553,0.657,-1.000,-1.000,1.702,0.222,-1.000,-1.000,-1.000,323.1
20020818,7.559,0.445,4.063,0.271,-1.000,-1.000,7.474,0.656,-1.000,-1.000,2.064,0.222,-1.000,-1.000,-1.000,295.5
20020819,6.997,0.438,3.765,0.267,-1.000,-1.000,6.803,0.646,-1.000,-1.000,1.809,0.218,-1.000,-1.000,-1.000,310.7
20020820,7.314,0.437,3.916,0.265,-1.000,-1.000,7.162,0.642,-1.000,-1.000,1.955,0.217,-1.000,-1.000,-1.000,298.5
20020821,6.440,0.428,3.462,0.260,-1.000,-1.000,6.135,0.631,-1.000,-1.000,1.570,0.214,-1.000,-1.000,-1.000,325.9
20020822,7.082,0.429,3.776,0.259,-1.000,-1.000,6.869,0.628,-1.000,-1.000,1.853,0.212,-1.000,-1.000,-1.000,301.3
20020823,6.885,0.424,3.666,0.256,-1.000,-1.000,6.629,0.621,-1.000,-1.000,1.767,0.210,-1.000,-1.000,-1.000,305.3
20020824,6.673,0.420,3.548,0.253,-1.000,-1.000,6.373,0.614,-1.000,-1.000,1.677,0.208,-1.000,-1.000,-1.000,310.0
20020825,6.027,0.413,3.214,0.248,-1.000,-1.000,5.621,0.604,-1.000,-1.000,1.406,0.205,-1.000,-1.000,-1.000,332.1
20020826,6.575,0.413,3.478,0.247,-1.000,-1.000,6.240,0.600,-1.000,-1.000,1.639,0.203,-1.000,-1.000,-1.000,308.4
20020827,6.565,0.409,3.462,0.245,-1.000,-1.000,6.217,0.594,-1.000,-1.000,1.637,0.201,-1.000,-1.000,-1.000,306.2
20020828,6.414,0.405,3.376,0.241,-1.000,-1.000,6.035,0.586,-1.000,-1.000,1.575,0.199,-1.000,-1.000,-1.000,309.0
20020829,6.451,0.402,3.384,0.239,-1.000,-1.000,6.067,0.580,-1.000,-1.000,1.593,0.197,-1.000,-1.000,-1.000,304.9
20020830,6.220,0.397,3.259,0.236,-1.000,-1.000,5.795,0.573,-1.000,-1.000,1.498,0.194,-1.000,-1.000,-1.000,310.6
20020831,6.211,0.394,3.244,0.233,-1.000,-1.000,5.776,0.566,-1.000,-1.000,1.497,0.192,-1.000,-1.000,-1.000,308.1
20020901,6.271,0.390,3.263,0.230,-1.000,-1.000,5.834,0.560,-1.000,-1.000,1.525,0.190,-1.000,-1.000,-1.000,303.1
20020902,6.131,0.386,3.184,0.227,-1.000,-1.000,5.667,0.553,-1.000,-1.000,1.469,0.188,-1.000,-1.000,-1.000,305.4
20020903,5.870,0.381,3.046,0.224,-1.000,-1.000,5.366,0.544,-1.000,-1.000,1.365,0.185,-1.000,-1.000,-1.000,312.5
20020904,6.236,0.379,3.213,0.222,-1.000,-1.000,5.765,0.539,-1.000,-1.000,1.520,0.183,-1.000,-1.000,-1.000,295.7
20020905,5.738,0.373,2.961,0.218,-1.000,-1.000,5.202,0.531,-1.000,-1.000,1.317,0.181,-1.000,-1.000,-1.000,311.7
20020906,5.862,0.370,3.011,0.215,-1.000,-1.000,5.331,0.524,-1.000,-1.000,1.371,0.178,-1.000,-1.000,-1.000,303.6
20020907,6.203,0.368,3.165,0.214,-1.000,-1.000,5.700,0.519,-1.000,-1.000,1.516,0.176,-1.000,-1.000,-1.000,287.9
20020908,6.659,0.367,3.373,0.212,-1.000,-1.000,6.192,0.514,-1.000,-1.000,1.716,0.175,-1.000,-1.000,-1.000,270.3
20020909,6.091,0.360,3.089,0.208,-1.000,-1.000,5.557,0.505,-1.000,-1.000,1.476,0.172,-1.000,-1.000,-1.000,285.7
20020910,6.468,0.358,3.258,0.206,-1.000,-1.000,5.960,0.500,-1.000,-1.000,1.640,0.170,-1.000,-1.000,-1.000,270.3
20020911,6.037,0.353,3.041,0.202,-1.000,-1.000,5.478,0.492,-1.000,-1.000,1.460,0.167,-1.000,-1.000,-1.000,281.4
20020912,4.746,0.344,2.417,0.197,-1.000,-1.000,4.068,0.481,-1.000,-1.000,0.960,0.164,-1.000,-1.000,-1.000,334.3
20020913,4.504,0.339,2.294,0.194,-1.000,-1.000,3.802,0.474,-1.000,-1.000,0.877,0.162,-1.000,-1.000,-1.000,344.3
20020914,4.842,0.337,2.445,0.192,-1.000,-1.000,4.162,0.468,-1.000,-1.000,1.002,0.160,-1.000,-1.000,-1.000,321.4
20020915,5.087,0.334,2.551,0.189,-1.000,-1.000,4.419,0.461,-1.000,-1.000,1.097,0.157,-1.000,-1.000,-1.000,305.6
20020916,5.151,0.330,2.572,0.187,-1.000,-1.000,4.481,0.455,-1.000,-1.000,1.124,0.155,-1.000,-1.000,-1.000,299.1
20020917,4.586,0.325,2.298,0.184,-1.000,-1.000,3.872,0.448,-1.000,-1.000,0.919,0.153,-1.000,-1.000,-1.000,323.2
20020918,4.701,0.322,2.343,0.181,-1.000,-1.000,3.989,0.441,-1.000,-1.000,0.964,0.150,-1.000,-1.000,-1.000,313.0
20020919,4.798,0.318,2.379,0.178,-1.000,-1.000,4.087,0.435,-1.000,-1.000,1.002,0.148,-1.000,-1.000,-1.000,304.1
20020920,4.903,0.315,2.418,0.176,-1.000,-1.000,4.191,0.429,-1.000,-1.000,1.045,0.146,-1.000,-1.000,-1.000,295.3
20020921,5.087,0.312,2.494,0.174,-1.000,-1.000,4.379,0.423,-1.000,-1.000,1.118,0.145,-1.000,-1.000,-1.000,283.4
20020922,4.970,0.308,2.430,0.171,-1.000,-1.000,4.250,0.416,-1.000,-1.000,1.077,0.142,-1.000,-1.000,-1.000,284.6
20020923,4.924,0.304,2.400,0.168,-1.000,-1.000,4.196,0.409,-1.000,-1.000,1.064,0.140,-1.000,-1.000,-1.000,282.8
20020924,4.949,0.301,2.402,0.166,-1.000,-1.000,4.215,0.403,-1.000,-1.000,1.077,0.138,-1.000,-1.000,-1.000,277.9
20020925,4.799,0.297,2.324,0.163,-1.000,-1.000,4.053,0.396,-1.000,-1.000,1.025,0.135,-1.000,-1.000,-1.000,280.6
20020926,4.949,0.294,2.383,0.161,-1.000,-1.000,4.203,0.390,-1.000,-1.000,1.085,0.133,-1.000,-1.000,-1.000,270.2
20020927,5.410,0.292,2.582,0.159,-1.000,-1.000,4.671,0.386,-1.000,-1.000,1.270,0.132,-1.000,-1.000,-1.000,249.2
20020928,5.142,0.287,2.451,0.156,-1.000,-1.000,4.387,0.378,-1.000,-1.000,1.168,0.129,-1.000,-1.000,-1.000,255.2
20020929,4.035,0.279,1.944,0.152,-1.000,-1.000,3.250,0.369,-1.000,-1.000,0.768,0.127,-1.000,-1.000,-1.000,302.9
20020930,4.067,0.276,1.950,0.149,-1.000,-1.000,3.278,0.363,-1.000,-1.000,0.782,0.125,-1.000,-1.000,-1.000,296.6
20021001,4.134,0.272,1.972,0.147,-1.000,-1.000,3.343,0.357,-1.000,-1.000,0.809,0.122,-1.000,-1.000,-1.000,288.4
20021002,4.013,0.268,1.910,0.144,-1.000,-1.000,3.217,0.351,-1.000,-1.000,0.771,0.120,-1.000,-1.000,-1.000,290.6
20021003,4.188,0.265,1.980,0.142,-1.000,-1.000,3.390,0.345,-1.000,-1.000,0.835,0.118,-1.000,-1.000,-1.000,276.8
20021004,4.016,0.261,1.895,0.139,-1.000,-1.000,3.213,0.338,-1.000,-1.000,0.779,0.116,-1.000,-1.000,-1.000,281.5
20021005,4.208,0.258,1.972,0.137,-1.000,-1.000,3.401,0.333,-1.000,-1.000,0.850,0.114,-1.000,-1.000,-1.000,267.2
20021006,3.934,0.254,1.844,0.135,-1.000,-1.000,3.124,0.326,-1.000,-1.000,0.759,0.112,-1.000,-1.000,-1.000,277.0
20021007,3.871,0.250,1.808,0.132,-1.000,-1.000,3.058,0.321,-1.000,-1.000,0.741,0.110,-1.000,-1.000,-1.000,276.0
20021008,3.426,0.245,1.607,0.129,-1.000,-1.000,2.617,0.313,-1.000,-1.000,0.600,0.108,-1.000,-1.000,-1.000,299.1
20021009,3.384,0.241,1.582,0.127,-1.000,-1.000,2.574,0.308,-1.000,-1.000,0.590,0.106,-1.000,-1.000,-1.000,297.0
20021010,3.313,0.237,1.544,0.125,-1.000,-1.000,2.504,0.302,-1.000,-1.000,0.572,0.104,-1.000,-1.000,-1.000,297.0
20021011,3.055,0.233,1.426,0.122,-1.000,-1.000,2.252,0.295,-1.000,-1.000,0.497,0.102,-1.000,-1.000,-1.000,311.8
20021012,3.241,0.230,1.500,0.120,-1.000,-1.000,2.431,0.290,-1.000,-1.000,0.556,0.100,-1.000,-1.000,-1.000,292.0
20021013,3.131,0.226,1.446,0.118,-1.000,-1.000,2.323,0.285,-1.000,-1.000,0.526,0.098,-1.000,-1.000,-1.000,295.0
20021014,2.998,0.222,1.383,0.115,-1.000,-1.000,2.195,0.278,-1.000,-1.000,0.489,0.096,-1.000,-1.000,-1.000,300.3
20021015,2.808,0.219,1.296,0.113,-1.000,-1.000,2.013,0.273,-1.000,-1.000,0.437,0.094,-1.000,-1.000,-1.000,311.3
20021016,2.882,0.215,1.322,0.111,-1.000,-1.000,2.084,0.268,-1.000,-1.000,0.462,0.093,-1.000,-1.000,-1.000,299.1
20021017,2.822,0.212,1.290,0.109,-1.000,-1.000,2.026,0.263,-1.000,-1.000,0.447,0.091,-1.000,-1.000,-1.000,298.8
20021018,2.428,0.207,1.119,0.106,-1.000,-1.000,1.655,0.256,-1.000,-1.000,0.342,0.089,-1.000,-1.000,-1.000,333.0
20021019,2.389,0.204,1.097,0.104,-1.000,-1.000,1.619,0.251,-1.000,-1.000,0.334,0.087,-1.000,-1.000,-1.000,331.3
20021020,2.427,0.200,1.108,0.102,-1.000,-1.000,1.657,0.247,-1.000,-1.000,0.347,0.086,-1.000,-1.000,-1.000,320.5
20021021,2.409,0.197,1.095,0.100,-1.000,-1.000,1.641,0.242,-1.000,-1.000,0.345,0.084,-1.000,-1.000,-1.000,316.4
20021022,2.317,0.193,1.052,0.098,-1.000,-1.000,1.556,0.236,-1.000,-1.000,0.323,0.082,-1.000,-1.000,-1.000,320.9
20021023,2.142,0.190,0.974,0.096,-1.000,-1.000,1.396,0.231,-1.000,-1.000,0.281,0.080,-1.000,-1.000,-1.000,337.1
20021024,2.153,0.187,0.975,0.094,-1.000,-1.000,1.408,0.227,-1.000,-1.000,0.286,0.079,-1.000,-1.000,-1.000,328.9
20021025,2.178,0.183,0.980,0.092,-1.000,-1.000,1.433,0.221,-1.000,-1.000,0.295,0.077,-1.000,-1.000,-1.000,319.1
20021026,2.322,0.181,1.035,0.090,-1.000,-1.000,1.566,0.217,-1.000,-1.000,0.335,0.076,-1.000,-1.000,-1.000,295.9
20021027,2.188,0.177,0.975,0.088,-1.000,-1.000,1.445,0.213,-1.000,-1.000,0.303,0.074,-1.000,-1.000,-1.000,305.2
20021028,1.997,0.174,0.893,0.086,-1.000,-1.000,1.274,0.208,-1.000,-1.000,0.257,0.073,-1.000,-1.000,-1.000,324.2
20021029,2.098,0.171,0.930,0.084,-1.000,-1.000,1.366,0.203,-1.000,-1.000,0.284,0.071,-1.000,-1.000,-1.000,304.1
20021030,1.911,0.168,0.850,0.083,-1.000,-1.000,1.200,0.199,-1.000,-1.000,0.241,0.070,-1.000,-1.000,-1.000,323.7
20021031,1.817,0.165,0.808,0.081,-1.000,-1.000,1.118,0.195,-1.000,-1.000,0.221,0.068,-1.000,-1.000,-1.000,331.9
20021101,1.615,0.162,0.723,0.079,-1.000,-1.000,0.942,0.191,-1.000,-1.000,0.178,0.067,-1.000,-1.000,-1.000,363.0
20021102,1.506,0.159,0.676,0.077,-1.000,-1.000,0.849,0.186,-1.000,-1.000,0.157,0.065,-1.000,-1.000,-1.000,380.4
20021103,1.540,0.156,0.686,0.076,-1.000,-1.000,0.881,0.183,-1.000,-1.000,0.166,0.064,-1.000,-1.000,-1.000,364.1
20021104,1.613,0.153,0.712,0.074,-1.000,-1.000,0.948,0.179,-1.000,-1.000,0.183,0.063,-1.000,-1.000,-1.000,340.9
20021105,1.661,0.151,0.728,0.073,-1.000,-1.000,0.992,0.176,-1.000,-1.000,0.195,0.062,-1.000,-1.000,-1.000,324.8
20021106,1.699,0.148,0.740,0.071,-1.000,-1.000,1.027,0.171,-1.000,-1.000,0.206,0.060,-1.000,-1.000,-1.000,311.6
20021107,1.411,0.145,0.623,0.070,-1.000,-1.000,0.781,0.168,-1.000,-1.000,0.145,0.059,-1.000,-1.000,-1.000,363.9
20021108,1.533,0.143,0.668,0.069,-1.000,-1.000,0.888,0.165,-1.000,-1.000,0.172,0.058,-1.000,-1.000,-1.000,328.7
20021109,1.584,0.140,0.685,0.067,-1.000,-1.000,0.933,0.162,-1.000,-1.000,0.185,0.057,-1.000,-1.000,-1.000,312.3
20021110,1.599,0.138,0.687,0.066,-1.000,-1.000,0.948,0.158,-1.000,-1.000,0.190,0.056,-1.000,-1.000,-1.000,303.4
20021111,1.758,0.136,0.746,0.065,-1.000,-1.000,1.085,0.155,-1.000,-1.000,0.228,0.055,-1.000,-1.000,-1.000,273.1
20021112,1.781,0.133,0.752,0.063,-1.000,-1.000,1.107,0.152,-1.000,-1.000,0.236,0.054,-1.000,-1.000,-1.000,264.6
20021113,1.882,0.131,0.788,0.062,-1.000,-1.000,1.193,0.149,-1.000,-1.000,0.262,0.053,-1.000,-1.000,-1.000,247.6
20021114,1.369,0.129,0.587,0.061,-1.000,-1.000,0.761,0.146,-1.000,-1.000,0.147,0.052,-1.000,-1.000,-1.000,323.6
20021115,1.379,0.126,0.589,0.060,-1.000,-1.000,0.772,0.142,-1.000,-1.000,0.150,0.051,-1.000,-1.000,-1.000,314.9
20021116,1.359,0.125,0.579,0.059,-1.000,-1.000,0.757,0.140,-1.000,-1.000,0.148,0.050,-1.000,-1.000,-1.000,313.1
20021117,1.521,0.123,0.638,0.058,-1.000,-1.000,0.893,0.138,-1.000,-1.000,0.184,0.049,-1.000,-1.000,-1.000,276.8
20021118,1.294,0.121,0.549,0.057,-1.000,-1.000,0.706,0.135,-1.000,-1.000,0.137,0.048,-1.000,-1.000,-1.000,316.1
20021119,1.323,0.119,0.558,0.056,-1.000,-1.000,0.732,0.133,-1.000,-1.000,0.144,0.047,-1.000,-1.000,-1.000,303.6
20021120,1.265,0.117,0.534,0.055,-1.000,-1.000,0.686,0.130,-1.000,-1.000,0.133,0.046,-1.000,-1.000,-1.000,311.3
20021121,1.298,0.116,0.545,0.054,-1.000,-1.000,0.715,0.128,-1.000,-1.000,0.141,0.046,-1.000,-1.000,-1.000,298.2
20021122,1.271,0.114,0.532,0.053,-1.000,-1.000,0.694,0.126,-1.000,-1.000,0.136,0.045,-1.000,-1.000,-1.000,299.0
20021123,1.114,0.112,0.471,0.052,-1.000,-1.000,0.567,0.124,-1.000,-1.000,0.107,0.044,-1.000,-1.000,-1.000,334.9
20021124,1.096,0.111,0.463,0.051,-1.000,-1.000,0.555,0.122,-1.000,-1.000,0.104,0.044,-1.000,-1.000,-1.000,334.5
20021125,1.207,0.110,0.503,0.051,-1.000,-1.000,0.646,0.120,-1.000,-1.000,0.126,0.043,-1.000,-1.000,-1.000,298.7
20021126,1.127,0.108,0.471,0.050,-1.000,-1.000,0.582,0.118,-1.000,-1.000,0.112,0.042,-1.000,-1.000,-1.000,314.5
20021127,1.056,0.107,0.443,0.049,-1.000,-1.000,0.528,0.116,-1.000,-1.000,0.099,0.042,-1.000,-1.000,-1.000,330.4
20021128,1.029,0.105,0.432,0.048,-1.000,-1.000,0.507,0.114,-1.000,-1.000,0.095,0.041,-1.000,-1.000,-1.000,334.1
20021129,1.119,0.104,0.464,0.048,-1.000,-1.000,0.580,0.113,-1.000,-1.000,0.113,0.041,-1.000,-1.000,-1.000,302.3
20021130,1.004,0.103,0.420,0.047,-1.000,-1.000,0.490,0.111,-1.000,-1.000,0.092,0.040,-1.000,-1.000,-1.000,332.6
20021201,0.838,0.102,0.357,0.047,-1.000,-1.000,0.360,0.110,-1.000,-1.000,0.064,0.040,-1.000,-1.000,-1.000,401.1
20021202,0.990,0.101,0.412,0.046,-1.000,-1.000,0.481,0.109,-1.000,-1.000,0.091,0.039,-1.000,-1.000,-1.000,328.1
20021203,0.902,0.100,0.379,0.046,-1.000,-1.000,0.414,0.108,-1.000,-1.000,0.076,0.039,-1.000,-1.000,-1.000,357.7
20021204,0.878,0.099,0.369,0.045,-1.000,-1.000,0.396,0.105,-1.000,-1.000,0.072,0.038,-1.000,-1.000,-1.000,364.0
20021205,1.002,0.098,0.413,0.045,-1.000,-1.000,0.494,0.104,-1.000,-1.000,0.095,0.038,-1.000,-1.000,-1.000,311.7
20021206,0.975,0.097,0.403,0.044,-1.000,-1.000,0.474,0.103,-1.000,-1.000,0.090,0.037,-1.000,-1.000,-1.000,317.0
20021207,1.019,0.097,0.418,0.044,-1.000,-1.000,0.509,0.103,-1.000,-1.000,0.099,0.037,-1.000,-1.000,-1.000,299.7
20021208,0.943,0.096,0.389,0.044,-1.000,-1.000,0.451,0.102,-1.000,-1.000,0.085,0.037,-1.000,-1.000,-1.000,321.4
20021209,0.902,0.095,0.373,0.043,-1.000,-1.000,0.420,0.101,-1.000,-1.000,0.079,0.037,-1.000,-1.000,-1.000,333.9
20021210,0.988,0.095,0.404,0.043,-1.000,-1.000,0.487,0.100,-1.000,-1.000,0.094,0.036,-1.000,-1.000,-1.000,300.8
20021211,1.035,0.095,0.420,0.043,-1.000,-1.000,0.524,0.100,-1.000,-1.000,0.103,0.036,-1.000,-1.000,-1.000,284.7
20021212,0.970,0.094,0.396,0.043,-1.000,-1.000,0.475,0.099,-1.000,-1.000,0.092,0.036,-1.000,-1.000,-1.000,301.5
20021213,0.954,0.093,0.390,0.042,-1.000,-1.000,0.462,0.098,-1.000,-1.000,0.089,0.036,-1.000,-1.000,-1.000,304.9
20021214,0.921,0.093,0.377,0.042,-1.000,-1.000,0.437,0.098,-1.000,-1.000,0.083,0.036,-1.000,-1.000,-1.000,314.5
20021215,0.825,0.092,0.342,0.042,-1.000,-1.000,0.364,0.097,-1.000,-1.000,0.067,0.035,-1.000,-1.000,-1.000,352.5
20021216,0.831,0.092,0.344,0.041,-1.000,-1.000,0.369,0.096,-1.000,-1.000,0.068,0.035,-1.000,-1.000,-1.000,348.1
20021217,0.858,0.092,0.353,0.041,-1.000,-1.000,0.390,0.096,-1.000,-1.000,0.073,0.035,-1.000,-1.000,-1.000,334.3
20021218,0.999,0.092,0.404,0.041,-1.000,-1.000,0.499,0.096,-1.000,-1.000,0.098,0.035,-1.000,-1.000,-1.000,283.9
20021219,0.944,0.092,0.384,0.041,-1.000,-1.000,0.457,0.095,-1.000,-1.000,0.088,0.035,-1.000,-1.000,-1.000,299.8
20021220,1.024,0.092,0.413,0.041,-1.000,-1.000,0.519,0.095,-1.000,-1.000,0.103,0.035,-1.000,-1.000,-1.000,275.6
20021221,0.818,0.091,0.338,0.041,-1.000,-1.000,0.360,0.095,-1.000,-1.000,0.067,0.034,-1.000,-1.000,-1.000,348.9
20021222,0.803,0.091,0.333,0.041,-1.000,-1.000,0.349,0.095,-1.000,-1.000,0.064,0.034,-1.000,-1.000,-1.000,356.1
20021223,0.775,0.090,0.323,0.041,-1.000,-1.000,0.327,0.095,-1.000,-1.000,0.060,0.034,-1.000,-1.000,-1.000,371.5
20021224,0.747,0.090,0.312,0.041,-1.000,-1.000,0.306,0.095,-1.000,-1.000,0.055,0.034,-1.000,-1.000,-1.000,388.8
20021225,0.821,0.091,0.340,0.041,-1.000,-1.000,0.362,0.095,-1.000,-1.000,0.067,0.035,-1.000,-1.000,-1.000,348.5
20021226,0.726,0.091,0.305,0.041,-1.000,-1.000,0.290,0.095,-1.000,-1.000,0.052,0.035,-1.000,-1.000,-1.000,404.3
20021227,0.702,0.091,0.297,0.041,-1.000,-1.000,0.271,0.095,-1.000,-1.000,0.048,0.035,-1.000,-1.000,-1.000,423.6
20021228,0.740,0.091,0.311,0.041,-1.000,-1.000,0.299,0.096,-1.000,-1.000,0.054,0.035,-1.000,-1.000,-1.000,398.7
20021229,0.702,0.091,0.297,0.042,-1.000,-1.000,0.270,0.097,-1.000,-1.000,0.048,0.035,-1.000,-1.000,-1.000,428.3
20021230,0.787,0.092,0.329,0.042,-1.000,-1.000,0.334,0.098,-1.000,-1.000,0.061,0.035,-1.000,-1.000,-1.000,374.1
20021231,0.797,0.092,0.333,0.042,-1.000,-1.000,0.342,0.098,-1.000,-1.000,0.062,0.036,-1.000,-1.000,-1.000,370.9
20030101,0.923,0.093,0.379,0.042,-1.000,-1.000,0.438,0.099,-1.000,-1.000,0.083,0.036,-1.000,-1.000,-1.000,317.4
