YYYYMMDD,UVIEF,UVIEFerr,UVDEF,UVDEFerr,UVDEC,UVDECerr,UVDVF,UVDVFerr,UVDVC,UVDVCerr,UVDDF,UVDDFerr,UVDDC,UVDDCerr,CMF,ozone
20020811,3.534,0.241,1.559,0.120,-1.000,-1.000,2.591,0.290,-1.000,-1.000,0.611,0.100,-1.000,-1.000,-1.000,286.4
20020812,3.431,0.243,1.521,0.121,-1.000,-1.000,2.495,0.294,-1.000,-1.000,0.577,0.101,-1.000,-1.000,-1.000,297.3
20020813,3.511,0.246,1.558,0.123,-1.000,-1.000,2.569,0.298,-1.000,-1.000,0.598,0.102,-1.000,-1.000,-1.000,295.9
20020814,3.899,0.251,1.724,0.125,-1.000,-1.000,2.933,0.303,-1.000,-1.000,0.716,0.104,-1.000,-1.000,-1.000,276.1
20020815,4.120,0.255,1.820,0.127,-1.000,-1.000,3.141,0.308,-1.000,-1.000,0.785,0.106,-1.000,-1.000,-1.000,268.2
20020816,4.536,0.260,1.998,0.130,-1.000,-1.000,3.535,0.314,-1.000,-1.000,0.923,0.107,-1.000,-1.000,-1.000,252.6
20020817,4.375,0.262,1.937,0.132,-1.000,-1.000,3.384,0.319,-1.000,-1.000,0.863,0.109,-1.000,-1.000,-1.000,263.1
20020818,4.304,0.265,1.913,0.133,-1.000,-1.000,3.318,0.323,-1.000,-1.000,0.835,0.111,-1.000,-1.000,-1.000,270.0
20020819,3.848,0.266,1.728,0.135,-1.000,-1.000,2.886,0.326,-1.000,-1.000,0.682,0.112,-1.000,-1.000,-1.000,298.6
20020820,3.610,0.269,1.633,0.136,-1.000,-1.000,2.659,0.331,-1.000,-1.000,0.605,0.113,-1.000,-1.000,-1.000,318.6
20020821,3.993,0.273,1.799,0.139,-1.000,-1.000,3.024,0.336,-1.000,-1.000,0.721,0.115,-1.000,-1.000,-1.000,298.0
20020822,4.009,0.277,1.812,0.141,-1.000,-1.000,3.040,0.341,-1.000,-1.000,0.722,0.117,-1.000,-1.000,-1.000,301.1
20020823,3.906,0.280,1.773,0.143,-1.000,-1.000,2.941,0.347,-1.000,-1.000,0.686,0.119,-1.000,-1.000,-1.000,311.6
20020824,4.835,0.287,2.172,0.146,-1.000,-1.000,3.837,0.354,-1.000,-1.000,0.993,0.121,-1.000,-1.000,-1.000,267.7
20020825,5.158,0.292,2.316,0.149,-1.000,-1.000,4.152,0.360,-1.000,-1.000,1.105,0.123,-1.000,-1.000,-1.000,258.4
20020826,5.227,0.296,2.352,0.151,-1.000,-1.000,4.222,0.366,-1.000,-1.000,1.126,0.125,-1.000,-1.000,-1.000,259.2
20020827,5.320,0.300,2.399,0.153,-1.000,-1.000,4.316,0.371,-1.000,-1.000,1.156,0.127,-1.000,-1.000,-1.000,259.1
20020828,4.526,0.299,2.066,0.154,-1.000,-1.000,3.544,0.375,-1.000,-1.000,0.868,0.128,-1.000,-1.000,-1.000,296.9
20020829,4.754,0.304,2.170,0.157,-1.000,-1.000,3.767,0.381,-1.000,-1.000,0.942,0.130,-1.000,-1.000,-1.000,289.6
20020830,4.292,0.306,1.978,0.158,-1.000,-1.000,3.318,0.385,-1.000,-1.000,0.783,0.131,-1.000,-1.000,-1.000,317.7
20020831,3.850,0.307,1.794,0.160,-1.000,-1.000,2.885,0.389,-1.000,-1.000,0.640,0.133,-1.000,-1.000,-1.000,351.3
20020901,4.064,0.312,1.892,0.162,-1.000,-1.000,3.094,0.395,-1.000,-1.000,0.703,0.135,-1.000,-1.000,-1.000,340.7
20020902,4.745,0.318,2.193,0.166,-1.000,-1.000,3.766,0.404,-1.000,-1.000,0.922,0.138,-1.000,-1.000,-1.000,305.5
20020903,4.529,0.321,2.106,0.168,-1.000,-1.000,3.553,0.409,-1.000,-1.000,0.845,0.139,-1.000,-1.000,-1.000,320.9
20020904,5.206,0.328,2.407,0.171,-1.000,-1.000,4.227,0.416,-1.000,-1.000,1.075,0.142,-1.000,-1.000,-1.000,291.8
20020905,5.391,0.332,2.495,0.174,-1.000,-1.000,4.414,0.422,-1.000,-1.000,1.138,0.144,-1.000,-1.000,-1.000,287.8
20020906,4.785,0.333,2.237,0.175,-1.000,-1.000,3.811,0.426,-1.000,-1.000,0.919,0.145,-1.000,-1.000,-1.000,319.3
20020907,4.933,0.337,2.309,0.178,-1.000,-1.000,3.962,0.434,-1.000,-1.000,0.965,0.148,-1.000,-1.000,-1.000,315.7
20020908,5.491,0.344,2.562,0.181,-1.000,-1.000,4.524,0.441,-1.000,-1.000,1.160,0.150,-1.000,-1.000,-1.000,294.4
20020909,5.534,0.348,2.588,0.184,-1.000,-1.000,4.570,0.447,-1.000,-1.000,1.171,0.152,-1.000,-1.000,-1.000,296.3
20020910,5.126,0.350,2.416,0.186,-1.000,-1.000,4.162,0.452,-1.000,-1.000,1.020,0.154,-1.000,-1.000,-1.000,318.0
20020911,5.698,0.356,2.676,0.189,-1.000,-1.000,4.743,0.460,-1.000,-1.000,1.222,0.156,-1.000,-1.000,-1.000,296.8
20020912,5.462,0.359,2.580,0.191,-1.000,-1.000,4.507,0.466,-1.000,-1.000,1.131,0.158,-1.000,-1.000,-1.000,310.1
20020913,5.899,0.364,2.782,0.195,-1.000,-1.000,4.955,0.473,-1.000,-1.000,1.289,0.161,-1.000,-1.000,-1.000,296.0
20020914,6.004,0.369,2.837,0.197,-1.000,-1.000,5.067,0.480,-1.000,-1.000,1.324,0.163,-1.000,-1.000,-1.000,295.5
20020915,5.954,0.372,2.823,0.200,-1.000,-1.000,5.020,0.486,-1.000,-1.000,1.300,0.165,-1.000,-1.000,-1.000,300.8
20020916,6.338,0.378,3.004,0.203,-1.000,-1.000,5.419,0.493,-1.000,-1.000,1.443,0.167,-1.000,-1.000,-1.000,290.2
20020917,6.329,0.381,3.008,0.205,-1.000,-1.000,5.415,0.500,-1.000,-1.000,1.435,0.170,-1.000,-1.000,-1.000,293.8
20020918,6.118,0.384,2.922,0.207,-1.000,-1.000,5.202,0.505,-1.000,-1.000,1.348,0.172,-1.000,-1.000,-1.000,304.7
