YYYYMMDD,UVIEF,UVIEFerr,UVDEF,UVDEFerr,UVDEC,UVDECerr,UVDVF,UVDVFerr,UVDVC,UVDVCerr,UVDDF,UVDDFerr,UVDDC,UVDDCerr,CMF,ozone
20020701,12.344,0.579,6.778,0.367,-1.000,-1.000,13.177,0.906,-1.000,-1.000,4.131,0.308,-1.000,-1.000,-1.000,281.8
20020702,11.740,0.578,6.457,0.366,-1.000,-1.000,12.435,0.904,-1.000,-1.000,3.798,0.307,-1.000,-1.000,-1.000,291.8
20020703,11.849,0.577,6.511,0.366,-1.000,-1.000,12.562,0.904,-1.000,-1.000,3.856,0.307,-1.000,-1.000,-1.000,289.8
20020704,12.556,0.578,6.879,0.366,-1.000,-1.000,13.418,0.904,-1.000,-1.000,4.248,0.307,-1.000,-1.000,-1.000,278.0
20020705,12.050,0.577,6.609,0.366,-1.000,-1.000,12.794,0.902,-1.000,-1.000,3.964,0.306,-1.000,-1.000,-1.000,286.0
20020706,11.741,0.576,6.443,0.365,-1.000,-1.000,12.412,0.900,-1.000,-1.000,3.794,0.306,-1.000,-1.000,-1.000,291.1
20020707,11.321,0.575,6.219,0.364,-1.000,-1.000,11.895,0.899,-1.000,-1.000,3.568,0.305,-1.000,-1.000,-1.000,298.5
20020708,12.119,0.576,6.633,0.364,-1.000,-1.000,12.857,0.898,-1.000,-1.000,3.999,0.305,-1.000,-1.000,-1.000,284.2
20020709,11.346,0.574,6.223,0.363,-1.000,-1.000,11.910,0.895,-1.000,-1.000,3.579,0.304,-1.000,-1.000,-1.000,297.5
20020710,12.520,0.576,6.832,0.363,-1.000,-1.000,13.327,0.896,-1.000,-1.000,4.220,0.304,-1.000,-1.000,-1.000,277.3
20020711,11.735,0.574,6.416,0.362,-1.000,-1.000,12.365,0.893,-1.000,-1.000,3.785,0.303,-1.000,-1.000,-1.000,289.9
20020712,11.883,0.574,6.488,0.361,-1.000,-1.000,12.536,0.892,-1.000,-1.000,3.864,0.303,-1.000,-1.000,-1.000,287.1
20020713,12.632,0.574,6.873,0.361,-1.000,-1.000,13.433,0.891,-1.000,-1.000,4.278,0.303,-1.000,-1.000,-1.000,274.7
20020714,12.562,0.574,6.830,0.361,-1.000,-1.000,13.338,0.890,-1.000,-1.000,4.237,0.302,-1.000,-1.000,-1.000,275.4
20020715,12.478,0.573,6.779,0.360,-1.000,-1.000,13.225,0.888,-1.000,-1.000,4.188,0.301,-1.000,-1.000,-1.000,276.4
20020716,13.381,0.574,7.242,0.359,-1.000,-1.000,14.305,0.886,-1.000,-1.000,4.702,0.301,-1.000,-1.000,-1.000,262.8
20020717,11.659,0.570,6.339,0.357,-1.000,-1.000,12.213,0.881,-1.000,-1.000,3.736,0.299,-1.000,-1.000,-1.000,289.1
20020718,11.265,0.568,6.127,0.356,-1.000,-1.000,11.728,0.878,-1.000,-1.000,3.525,0.298,-1.000,-1.000,-1.000,295.8
20020719,11.639,0.568,6.315,0.355,-1.000,-1.000,12.168,0.877,-1.000,-1.000,3.724,0.298,-1.000,-1.000,-1.000,288.5
20020720,12.205,0.568,6.600,0.355,-1.000,-1.000,12.836,0.875,-1.000,-1.000,4.031,0.297,-1.000,-1.000,-1.000,278.5
20020721,11.622,0.566,6.291,0.353,-1.000,-1.000,12.124,0.872,-1.000,-1.000,3.713,0.296,-1.000,-1.000,-1.000,287.8
20020722,12.094,0.565,6.527,0.353,-1.000,-1.000,12.677,0.870,-1.000,-1.000,3.967,0.295,-1.000,-1.000,-1.000,279.3
20020723,11.614,0.563,6.270,0.351,-1.000,-1.000,12.088,0.866,-1.000,-1.000,3.706,0.294,-1.000,-1.000,-1.000,286.8
20020724,11.163,0.562,6.029,0.349,-1.000,-1.000,11.536,0.862,-1.000,-1.000,3.466,0.293,-1.000,-1.000,-1.000,294.4
20020725,11.223,0.560,6.052,0.348,-1.000,-1.000,11.596,0.860,-1.000,-1.000,3.497,0.292,-1.000,-1.000,-1.000,292.7
20020726,11.289,0.559,6.077,0.347,-1.000,-1.000,11.661,0.857,-1.000,-1.000,3.530,0.291,-1.000,-1.000,-1.000,290.8
20020727,11.895,0.559,6.380,0.346,-1.000,-1.000,12.370,0.855,-1.000,-1.000,3.853,0.290,-1.000,-1.000,-1.000,279.6
20020728,11.816,0.558,6.330,0.345,-1.000,-1.000,12.262,0.851,-1.000,-1.000,3.809,0.289,-1.000,-1.000,-1.000,280.3
20020729,11.896,0.556,6.361,0.343,-1.000,-1.000,12.341,0.848,-1.000,-1.000,3.851,0.288,-1.000,-1.000,-1.000,278.3
20020730,10.789,0.553,5.785,0.341,-1.000,-1.000,11.014,0.843,-1.000,-1.000,3.268,0.286,-1.000,-1.000,-1.000,297.5
20020731,10.288,0.551,5.520,0.340,-1.000,-1.000,10.408,0.839,-1.000,-1.000,3.014,0.285,-1.000,-1.000,-1.000,307.1
20020801,10.623,0.550,5.682,0.339,-1.000,-1.000,10.791,0.836,-1.000,-1.000,3.182,0.284,-1.000,-1.000,-1.000,299.3
20020802,10.172,0.548,5.443,0.337,-1.000,-1.000,10.246,0.831,-1.000,-1.000,2.956,0.282,-1.000,-1.000,-1.000,307.9
20020803,11.272,0.548,5.993,0.336,-1.000,-1.000,11.528,0.829,-1.000,-1.000,3.515,0.282,-1.000,-1.000,-1.000,285.2
20020804,10.988,0.546,5.839,0.334,-1.000,-1.000,11.178,0.825,-1.000,-1.000,3.366,0.280,-1.000,-1.000,-1.000,289.6
20020805,11.129,0.544,5.900,0.333,-1.000,-1.000,11.329,0.822,-1.000,-1.000,3.439,0.279,-1.000,-1.000,-1.000,286.1
20020806,10.852,0.542,5.750,0.331,-1.000,-1.000,10.989,0.818,-1.000,-1.000,3.296,0.278,-1.000,-1.000,-1.000,290.3
20020807,11.324,0.541,5.978,0.330,-1.000,-1.000,11.527,0.814,-1.000,-1.000,3.540,0.276,-1.000,-1.000,-1.000,280.8
20020808,11.172,0.539,5.890,0.328,-1.000,-1.000,11.333,0.810,-1.000,-1.000,3.460,0.275,-1.000,-1.000,-1.000,282.5
20020809,10.977,0.537,5.781,0.326,-1.000,-1.000,11.090,0.805,-1.000,-1.000,3.359,0.274,-1.000,-1.000,-1.000,285.1
20020810,10.348,0.534,5.454,0.324,-1.000,-1.000,10.342,0.801,-1.000,-1.000,3.041,0.272,-1.000,-1.000,-1.000,296.3
20020811,11.232,0.534,5.887,0.323,-1.000,-1.000,11.354,0.797,-1.000,-1.000,3.491,0.271,-1.000,-1.000,-1.000,278.4
20020812,10.178,0.530,5.348,0.320,-1.000,-1.000,10.116,0.791,-1.000,-1.000,2.957,0.269,-1.000,-1.000,-1.000,297.6
20020813,10.751,0.529,5.623,0.319,-1.000,-1.000,10.763,0.788,-1.000,-1.000,3.243,0.268,-1.000,-1.000,-1.000,285.0
20020814,10.512,0.527,5.493,0.317,-1.000,-1.000,10.472,0.783,-1.000,-1.000,3.123,0.266,-1.000,-1.000,-1.000,288.4
20020815,10.313,0.524,5.383,0.315,-1.000,-1.000,10.227,0.778,-1.000,-1.000,3.024,0.264,-1.000,-1.000,-1.000,291.2
20020816,10.428,0.522,5.429,0.313,-1.000,-1.000,10.344,0.773,-1.000,-1.000,3.082,0.263,-1.000,-1.000,-1.000,287.7
20020817,10.425,0.520,5.416,0.311,-1.000,-1.000,10.325,0.769,-1.000,-1.000,3.080,0.261,-1.000,-1.000,-1.000,286.5
20020818,10.605,0.518,5.494,0.310,-1.000,-1.000,10.515,0.764,-1.000,-1.000,3.171,0.260,-1.000,-1.000,-1.000,281.7
20020819,10.748,0.516,5.553,0.308,-1.000,-1.000,10.664,0.760,-1.000,-1.000,3.244,0.258,-1.000,-1.000,-1.000,277.8
20020820,11.235,0.514,5.781,0.306,-1.000,-1.000,11.202,0.754,-1.000,-1.000,3.495,0.256,-1.000,-1.000,-1.000,267.9
20020821,11.072,0.512,5.688,0.304,-1.000,-1.000,10.999,0.749,-1.000,-1.000,3.411,0.255,-1.000,-1.000,-1.000,269.4
20020822,10.062,0.508,5.180,0.301,-1.000,-1.000,9.833,0.744,-1.000,-1.000,2.905,0.253,-1.000,-1.000,-1.000,286.9
20020823,10.545,0.506,5.405,0.299,-1.000,-1.000,10.366,0.739,-1.000,-1.000,3.145,0.251,-1.000,-1.000,-1.000,276.1
20020824,10.506,0.504,5.374,0.297,-1.000,-1.000,10.305,0.733,-1.000,-1.000,3.127,0.249,-1.000,-1.000,-1.000,275.3
20020825,9.864,0.500,5.048,0.295,-1.000,-1.000,9.564,0.727,-1.000,-1.000,2.813,0.247,-1.000,-1.000,-1.000,286.5
20020826,9.326,0.497,4.774,0.292,-1.000,-1.000,8.943,0.722,-1.000,-1.000,2.559,0.245,-1.000,-1.000,-1.000,296.7
20020827,9.954,0.495,5.069,0.291,-1.000,-1.000,9.635,0.717,-1.000,-1.000,2.860,0.244,-1.000,-1.000,-1.000,281.5
20020828,9.824,0.492,4.994,0.288,-1.000,-1.000,9.474,0.711,-1.000,-1.000,2.798,0.242,-1.000,-1.000,-1.000,282.5
20020829,9.075,0.489,4.619,0.285,-1.000,-1.000,8.621,0.705,-1.000,-1.000,2.448,0.240,-1.000,-1.000,-1.000,297.4
20020830,9.615,0.487,4.869,0.284,-1.000,-1.000,9.211,0.700,-1.000,-1.000,2.702,0.238,-1.000,-1.000,-1.000,283.5
20020831,9.821,0.484,4.956,0.281,-1.000,-1.000,9.425,0.695,-1.000,-1.000,2.802,0.236,-1.000,-1.000,-1.000,277.5
20020901,9.733,0.481,4.902,0.279,-1.000,-1.000,9.312,0.689,-1.000,-1.000,2.762,0.234,-1.000,-1.000,-1.000,277.5
20020902,9.126,0.478,4.599,0.276,-1.000,-1.000,8.625,0.682,-1.000,-1.000,2.479,0.232,-1.000,-1.000,-1.000,288.8
20020903,9.552,0.475,4.791,0.274,-1.000,-1.000,9.082,0.677,-1.000,-1.000,2.681,0.230,-1.000,-1.000,-1.000,277.6
20020904,8.935,0.471,4.485,0.272,-1.000,-1.000,8.387,0.671,-1.000,-1.000,2.396,0.228,-1.000,-1.000,-1.000,289.3
20020905,9.096,0.468,4.550,0.270,-1.000,-1.000,8.551,0.665,-1.000,-1.000,2.473,0.226,-1.000,-1.000,-1.000,283.6
20020906,8.913,0.465,4.451,0.267,-1.000,-1.000,8.337,0.658,-1.000,-1.000,2.392,0.224,-1.000,-1.000,-1.000,285.8
20020907,8.707,0.462,4.342,0.264,-1.000,-1.000,8.099,0.652,-1.000,-1.000,2.301,0.222,-1.000,-1.000,-1.000,288.6
20020908,9.148,0.459,4.540,0.262,-1.000,-1.000,8.568,0.647,-1.000,-1.000,2.506,0.220,-1.000,-1.000,-1.000,276.4
20020909,9.144,0.456,4.526,0.260,-1.000,-1.000,8.549,0.641,-1.000,-1.000,2.506,0.218,-1.000,-1.000,-1.000,274.4
20020910,8.928,0.452,4.412,0.257,-1.000,-1.000,8.301,0.634,-1.000,-1.000,2.410,0.216,-1.000,-1.000,-1.000,277.0
20020911,9.307,0.449,4.578,0.255,-1.000,-1.000,8.699,0.628,-1.000,-1.000,2.589,0.214,-1.000,-1.000,-1.000,266.8
20020912,8.419,0.445,4.150,0.252,-1.000,-1.000,7.725,0.621,-1.000,-1.000,2.188,0.212,-1.000,-1.000,-1.000,284.5
20020913,8.451,0.442,4.154,0.250,-1.000,-1.000,7.748,0.615,-1.000,-1.000,2.206,0.210,-1.000,-1.000,-1.000,281.4
20020914,8.781,0.439,4.297,0.247,-1.000,-1.000,8.091,0.608,-1.000,-1.000,2.357,0.207,-1.000,-1.000,-1.000,271.5
20020915,9.027,0.435,4.399,0.244,-1.000,-1.000,8.341,0.603,-1.000,-1.000,2.474,0.205,-1.000,-1.000,-1.000,263.9
20020916,8.694,0.432,4.233,0.242,-1.000,-1.000,7.972,0.596,-1.000,-1.000,2.325,0.203,-1.000,-1.000,-1.000,268.9
20020917,8.302,0.428,4.040,0.239,-1.000,-1.000,7.540,0.590,-1.000,-1.000,2.153,0.201,-1.000,-1.000,-1.000,275.7
20020918,7.927,0.424,3.856,0.236,-1.000,-1.000,7.129,0.583,-1.000,-1.000,1.994,0.199,-1.000,-1.000,-1.000,282.6
20020919,7.671,0.421,3.727,0.234,-1.000,-1.000,6.846,0.577,-1.000,-1.000,1.888,0.197,-1.000,-1.000,-1.000,287.0
20020920,7.576,0.417,3.673,0.232,-1.000,-1.000,6.736,0.571,-1.000,-1.000,1.851,0.195,-1.000,-1.000,-1.000,287.0
20020921,7.295,0.414,3.534,0.229,-1.000,-1.000,6.430,0.565,-1.000,-1.000,1.739,0.193,-1.000,-1.000,-1.000,292.4
20020922,7.431,0.410,3.586,0.226,-1.000,-1.000,6.564,0.558,-1.000,-1.000,1.798,0.190,-1.000,-1.000,-1.000,285.8
20020923,7.724,0.407,3.709,0.224,-1.000,-1.000,6.862,0.552,-1.000,-1.000,1.925,0.188,-1.000,-1.000,-1.000,275.1
20020924,7.739,0.403,3.705,0.222,-1.000,-1.000,6.866,0.546,-1.000,-1.000,1.935,0.186,-1.000,-1.000,-1.000,272.1
20020925,7.060,0.399,3.386,0.219,-1.000,-1.000,6.148,0.539,-1.000,-1.000,1.657,0.184,-1.000,-1.000,-1.000,288.3
20020926,6.809,0.395,3.263,0.216,-1.000,-1.000,5.879,0.533,-1.000,-1.000,1.561,0.182,-1.000,-1.000,-1.000,293.2
20020927,7.072,0.392,3.372,0.214,-1.000,-1.000,6.143,0.526,-1.000,-1.000,1.670,0.180,-1.000,-1.000,-1.000,282.2
20020928,6.832,0.388,3.254,0.211,-1.000,-1.000,5.887,0.520,-1.000,-1.000,1.577,0.177,-1.000,-1.000,-1.000,286.6
20020929,7.091,0.385,3.361,0.209,-1.000,-1.000,6.146,0.514,-1.000,-1.000,1.686,0.176,-1.000,-1.000,-1.000,275.9
20020930,6.714,0.381,3.182,0.206,-1.000,-1.000,5.750,0.508,-1.000,-1.000,1.539,0.173,-1.000,-1.000,-1.000,284.3
20021001,7.155,0.378,3.369,0.204,-1.000,-1.000,6.194,0.501,-1.000,-1.000,1.720,0.171,-1.000,-1.000,-1.000,268.3
20021002,7.022,0.374,3.300,0.201,-1.000,-1.000,6.049,0.495,-1.000,-1.000,1.670,0.169,-1.000,-1.000,-1.000,269.1
20021003,6.935,0.370,3.252,0.199,-1.000,-1.000,5.952,0.489,-1.000,-1.000,1.640,0.167,-1.000,-1.000,-1.000,268.6
20021004,7.183,0.367,3.351,0.197,-1.000,-1.000,6.196,0.483,-1.000,-1.000,1.746,0.165,-1.000,-1.000,-1.000,258.9
20021005,6.509,0.362,3.043,0.194,-1.000,-1.000,5.503,0.476,-1.000,-1.000,1.479,0.163,-1.000,-1.000,-1.000,275.3
20021006,6.330,0.358,2.955,0.191,-1.000,-1.000,5.316,0.469,-1.000,-1.000,1.414,0.160,-1.000,-1.000,-1.000,277.9
20021007,6.382,0.355,2.969,0.189,-1.000,-1.000,5.361,0.463,-1.000,-1.000,1.438,0.158,-1.000,-1.000,-1.000,273.0
20021008,6.296,0.351,2.922,0.186,-1.000,-1.000,5.268,0.457,-1.000,-1.000,1.409,0.156,-1.000,-1.000,-1.000,272.6
20021009,6.387,0.347,2.953,0.184,-1.000,-1.000,5.353,0.451,-1.000,-1.000,1.449,0.154,-1.000,-1.000,-1.000,266.5
20021010,6.239,0.343,2.879,0.181,-1.000,-1.000,5.198,0.444,-1.000,-1.000,1.396,0.152,-1.000,-1.000,-1.000,268.0
20021011,6.580,0.340,3.019,0.179,-1.000,-1.000,5.532,0.439,-1.000,-1.000,1.534,0.150,-1.000,-1.000,-1.000,254.6
20021012,6.089,0.336,2.796,0.176,-1.000,-1.000,5.036,0.433,-1.000,-1.000,1.348,0.148,-1.000,-1.000,-1.000,266.4
20021013,5.995,0.332,2.747,0.174,-1.000,-1.000,4.937,0.427,-1.000,-1.000,1.317,0.146,-1.000,-1.000,-1.000,266.2
20021014,5.675,0.328,2.600,0.172,-1.000,-1.000,4.616,0.421,-1.000,-1.000,1.202,0.144,-1.000,-1.000,-1.000,273.9
20021015,5.247,0.324,2.408,0.169,-1.000,-1.000,4.189,0.414,-1.000,-1.000,1.052,0.142,-1.000,-1.000,-1.000,287.1
20021016,4.951,0.320,2.273,0.166,-1.000,-1.000,3.896,0.407,-1.000,-1.000,0.955,0.140,-1.000,-1.000,-1.000,296.3
20021017,4.932,0.316,2.257,0.164,-1.000,-1.000,3.875,0.402,-1.000,-1.000,0.952,0.138,-1.000,-1.000,-1.000,293.3
20021018,4.814,0.312,2.199,0.161,-1.000,-1.000,3.758,0.396,-1.000,-1.000,0.917,0.136,-1.000,-1.000,-1.000,294.8
20021019,4.775,0.308,2.176,0.159,-1.000,-1.000,3.718,0.390,-1.000,-1.000,0.908,0.134,-1.000,-1.000,-1.000,292.7
20021020,4.651,0.304,2.116,0.156,-1.000,-1.000,3.596,0.383,-1.000,-1.000,0.871,0.132,-1.000,-1.000,-1.000,294.7
20021021,4.658,0.300,2.112,0.154,-1.000,-1.000,3.601,0.378,-1.000,-1.000,0.877,0.130,-1.000,-1.000,-1.000,290.3
20021022,4.816,0.296,2.172,0.152,-1.000,-1.000,3.751,0.372,-1.000,-1.000,0.934,0.128,-1.000,-1.000,-1.000,279.0
20021023,4.754,0.293,2.139,0.150,-1.000,-1.000,3.689,0.367,-1.000,-1.000,0.918,0.126,-1.000,-1.000,-1.000,278.0
20021024,4.654,0.289,2.090,0.148,-1.000,-1.000,3.591,0.361,-1.000,-1.000,0.888,0.124,-1.000,-1.000,-1.000,278.7
20021025,4.415,0.285,1.983,0.145,-1.000,-1.000,3.361,0.355,-1.000,-1.000,0.814,0.122,-1.000,-1.000,-1.000,286.3
20021026,4.569,0.281,2.041,0.143,-1.000,-1.000,3.506,0.349,-1.000,-1.000,0.868,0.120,-1.000,-1.000,-1.000,274.9
20021027,4.476,0.278,1.996,0.141,-1.000,-1.000,3.416,0.344,-1.000,-1.000,0.842,0.118,-1.000,-1.000,-1.000,275.4
20021028,4.190,0.274,1.870,0.139,-1.000,-1.000,3.144,0.339,-1.000,-1.000,0.753,0.117,-1.000,-1.000,-1.000,285.9
20021029,4.223,0.270,1.878,0.137,-1.000,-1.000,3.174,0.334,-1.000,-1.000,0.767,0.115,-1.000,-1.000,-1.000,280.1
20021030,4.347,0.267,1.923,0.134,-1.000,-1.000,3.290,0.328,-1.000,-1.000,0.811,0.113,-1.000,-1.000,-1.000,270.0
20021031,4.205,0.264,1.859,0.132,-1.000,-1.000,3.155,0.323,-1.000,-1.000,0.769,0.111,-1.000,-1.000,-1.000,273.2
20021101,4.235,0.260,1.865,0.130,-1.000,-1.000,3.182,0.318,-1.000,-1.000,0.783,0.110,-1.000,-1.000,-1.000,267.8
20021102,4.079,0.257,1.795,0.128,-1.000,-1.000,3.035,0.313,-1.000,-1.000,0.736,0.108,-1.000,-1.000,-1.000,271.9
20021103,3.990,0.253,1.753,0.126,-1.000,-1.000,2.951,0.309,-1.000,-1.000,0.712,0.107,-1.000,-1.000,-1.000,272.8
20021104,3.789,0.250,1.665,0.124,-1.000,-1.000,2.765,0.303,-1.000,-1.000,0.653,0.105,-1.000,-1.000,-1.000,280.1
20021105,3.486,0.246,1.536,0.122,-1.000,-1.000,2.485,0.298,-1.000,-1.000,0.566,0.103,-1.000,-1.000,-1.000,295.1
20021106,3.327,0.243,1.467,0.120,-1.000,-1.000,2.339,0.294,-1.000,-1.000,0.523,0.102,-1.000,-1.000,-1.000,302.2
20021107,3.354,0.240,1.473,0.119,-1.000,-1.000,2.364,0.289,-1.000,-1.000,0.534,0.100,-1.000,-1.000,-1.000,295.9
20021108,3.236,0.237,1.421,0.117,-1.000,-1.000,2.257,0.285,-1.000,-1.000,0.503,0.099,-1.000,-1.000,-1.000,300.4
20021109,3.098,0.234,1.360,0.115,-1.000,-1.000,2.131,0.281,-1.000,-1.000,0.467,0.097,-1.000,-1.000,-1.000,307.0
20021110,3.097,0.231,1.356,0.113,-1.000,-1.000,2.131,0.276,-1.000,-1.000,0.470,0.096,-1.000,-1.000,-1.000,302.8
20021111,3.043,0.228,1.330,0.112,-1.000,-1.000,2.083,0.272,-1.000,-1.000,0.458,0.094,-1.000,-1.000,-1.000,302.9
20021112,2.981,0.225,1.301,0.110,-1.000,-1.000,2.028,0.268,-1.000,-1.000,0.443,0.093,-1.000,-1.000,-1.000,303.8
20021113,3.005,0.222,1.307,0.109,-1.000,-1.000,2.052,0.264,-1.000,-1.000,0.453,0.092,-1.000,-1.000,-1.000,297.6
20021114,2.772,0.219,1.209,0.107,-1.000,-1.000,1.843,0.260,-1.000,-1.000,0.393,0.090,-1.000,-1.000,-1.000,314.1
20021115,2.747,0.217,1.196,0.106,-1.000,-1.000,1.821,0.257,-1.000,-1.000,0.388,0.089,-1.000,-1.000,-1.000,312.2
20021116,2.663,0.214,1.159,0.104,-1.000,-1.000,1.748,0.254,-1.000,-1.000,0.369,0.088,-1.000,-1.000,-1.000,316.3
20021117,2.532,0.212,1.104,0.102,-1.000,-1.000,1.632,0.249,-1.000,-1.000,0.338,0.087,-1.000,-1.000,-1.000,325.9
20021118,2.606,0.209,1.130,0.101,-1.000,-1.000,1.700,0.246,-1.000,-1.000,0.359,0.085,-1.000,-1.000,-1.000,313.7
20021119,2.515,0.207,1.091,0.100,-1.000,-1.000,1.620,0.243,-1.000,-1.000,0.338,0.084,-1.000,-1.000,-1.000,319.3
20021120,2.685,0.205,1.155,0.099,-1.000,-1.000,1.772,0.240,-1.000,-1.000,0.383,0.083,-1.000,-1.000,-1.000,298.1
20021121,2.566,0.203,1.105,0.098,-1.000,-1.000,1.667,0.237,-1.000,-1.000,0.354,0.082,-1.000,-1.000,-1.000,306.1
20021122,2.610,0.200,1.120,0.096,-1.000,-1.000,1.708,0.234,-1.000,-1.000,0.367,0.081,-1.000,-1.000,-1.000,298.0
20021123,2.527,0.198,1.084,0.095,-1.000,-1.000,1.636,0.231,-1.000,-1.000,0.348,0.081,-1.000,-1.000,-1.000,302.6
20021124,2.752,0.196,1.170,0.094,-1.000,-1.000,1.834,0.228,-1.000,-1.000,0.408,0.079,-1.000,-1.000,-1.000,278.4
20021125,2.720,0.194,1.155,0.093,-1.000,-1.000,1.806,0.225,-1.000,-1.000,0.401,0.078,-1.000,-1.000,-1.000,278.0
20021126,2.476,0.192,1.057,0.092,-1.000,-1.000,1.594,0.222,-1.000,-1.000,0.340,0.078,-1.000,-1.000,-1.000,297.6
20021127,2.361,0.191,1.009,0.091,-1.000,-1.000,1.495,0.220,-1.000,-1.000,0.313,0.077,-1.000,-1.000,-1.000,306.6
20021128,2.241,0.189,0.960,0.090,-1.000,-1.000,1.392,0.218,-1.000,-1.000,0.285,0.076,-1.000,-1.000,-1.000,317.5
20021129,2.123,0.187,0.912,0.089,-1.000,-1.000,1.291,0.215,-1.000,-1.000,0.259,0.075,-1.000,-1.000,-1.000,329.7
20021130,2.206,0.185,0.942,0.088,-1.000,-1.000,1.364,0.213,-1.000,-1.000,0.279,0.075,-1.000,-1.000,-1.000,315.4
20021201,2.119,0.184,0.907,0.087,-1.000,-1.000,1.290,0.211,-1.000,-1.000,0.260,0.074,-1.000,-1.000,-1.000,323.8
20021202,2.308,0.183,0.978,0.087,-1.000,-1.000,1.453,0.210,-1.000,-1.000,0.306,0.073,-1.000,-1.000,-1.000,297.5
20021203,2.229,0.181,0.946,0.086,-1.000,-1.000,1.387,0.208,-1.000,-1.000,0.288,0.073,-1.000,-1.000,-1.000,303.9
20021204,2.116,0.180,0.901,0.085,-1.000,-1.000,1.291,0.205,-1.000,-1.000,0.263,0.072,-1.000,-1.000,-1.000,315.4
20021205,2.268,0.179,0.958,0.084,-1.000,-1.000,1.422,0.203,-1.000,-1.000,0.300,0.071,-1.000,-1.000,-1.000,294.4
20021206,2.099,0.177,0.891,0.083,-1.000,-1.000,1.278,0.202,-1.000,-1.000,0.261,0.071,-1.000,-1.000,-1.000,312.6
20021207,2.180,0.176,0.921,0.083,-1.000,-1.000,1.348,0.200,-1.000,-1.000,0.280,0.070,-1.000,-1.000,-1.000,300.1
20021208,2.024,0.175,0.860,0.082,-1.000,-1.000,1.215,0.199,-1.000,-1.000,0.245,0.070,-1.000,-1.000,-1.000,318.3
20021209,2.136,0.174,0.902,0.082,-1.000,-1.000,1.311,0.198,-1.000,-1.000,0.271,0.069,-1.000,-1.000,-1.000,301.5
20021210,2.046,0.173,0.866,0.081,-1.000,-1.000,1.236,0.197,-1.000,-1.000,0.251,0.069,-1.000,-1.000,-1.000,311.3
20021211,2.046,0.172,0.865,0.081,-1.000,-1.000,1.236,0.196,-1.000,-1.000,0.252,0.069,-1.000,-1.000,-1.000,309.6
20021212,1.885,0.171,0.802,0.081,-1.000,-1.000,1.100,0.195,-1.000,-1.000,0.216,0.068,-1.000,-1.000,-1.000,331.7
20021213,1.869,0.171,0.795,0.080,-1.000,-1.000,1.087,0.194,-1.000,-1.000,0.213,0.068,-1.000,-1.000,-1.000,332.8
20021214,1.941,0.170,0.822,0.080,-1.000,-1.000,1.149,0.193,-1.000,-1.000,0.230,0.068,-1.000,-1.000,-1.000,320.0
20021215,1.902,0.170,0.807,0.080,-1.000,-1.000,1.116,0.192,-1.000,-1.000,0.221,0.067,-1.000,-1.000,-1.000,324.8
20021216,2.009,0.169,0.847,0.079,-1.000,-1.000,1.207,0.192,-1.000,-1.000,0.246,0.067,-1.000,-1.000,-1.000,308.1
20021217,1.981,0.169,0.836,0.079,-1.000,-1.000,1.184,0.191,-1.000,-1.000,0.240,0.067,-1.000,-1.000,-1.000,311.1
20021218,1.839,0.168,0.781,0.079,-1.000,-1.000,1.063,0.191,-1.000,-1.000,0.208,0.067,-1.000,-1.000,-1.000,332.3
20021219,1.915,0.168,0.810,0.079,-1.000,-1.000,1.128,0.190,-1.000,-1.000,0.225,0.067,-1.000,-1.000,-1.000,319.6
20021220,1.766,0.168,0.753,0.079,-1.000,-1.000,1.003,0.190,-1.000,-1.000,0.193,0.067,-1.000,-1.000,-1.000,344.0
20021221,1.846,0.168,0.783,0.079,-1.000,-1.000,1.070,0.190,-1.000,-1.000,0.210,0.067,-1.000,-1.000,-1.000,329.8
20021222,1.721,0.168,0.735,0.079,-1.000,-1.000,0.964,0.190,-1.000,-1.000,0.184,0.067,-1.000,-1.000,-1.000,352.3
20021223,1.847,0.168,0.784,0.079,-1.000,-1.000,1.071,0.190,-1.000,-1.000,0.211,0.067,-1.000,-1.000,-1.000,329.7
20021224,2.075,0.168,0.871,0.079,-1.000,-1.000,1.263,0.190,-1.000,-1.000,0.262,0.067,-1.000,-1.000,-1.000,297.1
20021225,1.628,0.168,0.700,0.079,-1.000,-1.000,0.885,0.190,-1.000,-1.000,0.165,0.067,-1.000,-1.000,-1.000,372.9
20021226,2.048,0.169,0.861,0.079,-1.000,-1.000,1.240,0.191,-1.000,-1.000,0.255,0.067,-1.000,-1.000,-1.000,301.5
20021227,1.915,0.169,0.811,0.079,-1.000,-1.000,1.127,0.191,-1.000,-1.000,0.225,0.067,-1.000,-1.000,-1.000,321.1
20021228,1.967,0.169,0.831,0.079,-1.000,-1.000,1.171,0.192,-1.000,-1.000,0.236,0.067,-1.000,-1.000,-1.000,314.2
20021229,1.948,0.170,0.824,0.080,-1.000,-1.000,1.154,0.192,-1.000,-1.000,0.231,0.068,-1.000,-1.000,-1.000,318.0
20021230,1.866,0.170,0.793,0.080,-1.000,-1.000,1.084,0.193,-1.000,-1.000,0.213,0.068,-1.000,-1.000,-1.000,332.2
20021231,1.921,0.171,0.815,0.080,-1.000,-1.000,1.130,0.194,-1.000,-1.000,0.224,0.068,-1.000,-1.000,-1.000,324.9
20030101,1.885,0.172,0.802,0.081,-1.000,-1.000,1.099,0.195,-1.000,-1.000,0.216,0.068,-1.000,-1.000,-1.000,332.1
