YYYYMMDD,UVIEF,UVIEFerr,UVDEF,UVDEFerr,UVDEC,UVDECerr,UVDVF,UVDVFerr,UVDVC,UVDVCerr,UVDDF,UVDDFerr,UVDDC,UVDDCerr,CMF,ozone
20020701,9.551,0.525,5.366,0.339,-1.000,-1.000,10.061,0.839,-1.000,-1.000,2.875,0.285,-1.000,-1.000,-1.000,315.2
20020702,9.220,0.524,5.186,0.339,-1.000,-1.000,9.648,0.838,-1.000,-1.000,2.707,0.284,-1.000,-1.000,-1.000,323.2
20020703,10.168,0.525,5.690,0.339,-1.000,-1.000,10.815,0.838,-1.000,-1.000,3.197,0.285,-1.000,-1.000,-1.000,300.9
20020704,10.202,0.525,5.704,0.339,-1.000,-1.000,10.852,0.837,-1.000,-1.000,3.215,0.284,-1.000,-1.000,-1.000,299.9
20020705,10.069,0.525,5.630,0.338,-1.000,-1.000,10.682,0.835,-1.000,-1.000,3.144,0.283,-1.000,-1.000,-1.000,302.5
20020706,10.838,0.526,6.036,0.338,-1.000,-1.000,11.626,0.835,-1.000,-1.000,3.558,0.283,-1.000,-1.000,-1.000,286.7
20020707,9.859,0.524,5.510,0.337,-1.000,-1.000,10.412,0.832,-1.000,-1.000,3.033,0.283,-1.000,-1.000,-1.000,306.4
20020708,10.018,0.524,5.590,0.337,-1.000,-1.000,10.601,0.831,-1.000,-1.000,3.115,0.282,-1.000,-1.000,-1.000,302.6
20020709,10.623,0.524,5.907,0.337,-1.000,-1.000,11.339,0.830,-1.000,-1.000,3.439,0.282,-1.000,-1.000,-1.000,289.8
20020710,10.615,0.524,5.898,0.336,-1.000,-1.000,11.322,0.829,-1.000,-1.000,3.434,0.282,-1.000,-1.000,-1.000,289.6
20020711,10.504,0.523,5.833,0.335,-1.000,-1.000,11.176,0.827,-1.000,-1.000,3.373,0.281,-1.000,-1.000,-1.000,291.4
20020712,10.632,0.523,5.896,0.335,-1.000,-1.000,11.325,0.826,-1.000,-1.000,3.441,0.280,-1.000,-1.000,-1.000,288.5
20020713,10.765,0.523,5.960,0.334,-1.000,-1.000,11.480,0.824,-1.000,-1.000,3.514,0.280,-1.000,-1.000,-1.000,285.5
20020714,10.858,0.522,6.004,0.333,-1.000,-1.000,11.585,0.822,-1.000,-1.000,3.564,0.279,-1.000,-1.000,-1.000,283.3
20020715,9.928,0.520,5.506,0.332,-1.000,-1.000,10.436,0.819,-1.000,-1.000,3.064,0.278,-1.000,-1.000,-1.000,301.5
20020716,9.431,0.518,5.237,0.331,-1.000,-1.000,9.819,0.816,-1.000,-1.000,2.808,0.277,-1.000,-1.000,-1.000,312.4
20020717,9.513,0.517,5.274,0.330,-1.000,-1.000,9.911,0.814,-1.000,-1.000,2.849,0.276,-1.000,-1.000,-1.000,309.8
20020718,8.288,0.515,4.622,0.328,-1.000,-1.000,8.410,0.810,-1.000,-1.000,2.248,0.275,-1.000,-1.000,-1.000,342.0
20020719,8.725,0.514,4.846,0.327,-1.000,-1.000,8.933,0.807,-1.000,-1.000,2.456,0.274,-1.000,-1.000,-1.000,328.7
20020720,8.396,0.513,4.667,0.326,-1.000,-1.000,8.525,0.804,-1.000,-1.000,2.298,0.273,-1.000,-1.000,-1.000,337.4
20020721,8.977,0.512,4.965,0.325,-1.000,-1.000,9.221,0.802,-1.000,-1.000,2.578,0.272,-1.000,-1.000,-1.000,320.6
20020722,8.612,0.511,4.767,0.324,-1.000,-1.000,8.770,0.799,-1.000,-1.000,2.401,0.271,-1.000,-1.000,-1.000,329.7
20020723,8.120,0.509,4.503,0.322,-1.000,-1.000,8.166,0.796,-1.000,-1.000,2.168,0.270,-1.000,-1.000,-1.000,343.5
20020724,8.802,0.508,4.853,0.321,-1.000,-1.000,8.980,0.793,-1.000,-1.000,2.492,0.269,-1.000,-1.000,-1.000,322.9
20020725,8.145,0.506,4.502,0.319,-1.000,-1.000,8.178,0.789,-1.000,-1.000,2.179,0.268,-1.000,-1.000,-1.000,341.0
20020726,8.943,0.506,4.911,0.319,-1.000,-1.000,9.129,0.787,-1.000,-1.000,2.559,0.267,-1.000,-1.000,-1.000,317.6
20020727,10.227,0.506,5.572,0.318,-1.000,-1.000,10.665,0.785,-1.000,-1.000,3.213,0.267,-1.000,-1.000,-1.000,287.5
20020728,9.626,0.504,5.250,0.317,-1.000,-1.000,9.928,0.782,-1.000,-1.000,2.900,0.265,-1.000,-1.000,-1.000,299.5
20020729,9.627,0.503,5.242,0.315,-1.000,-1.000,9.917,0.777,-1.000,-1.000,2.900,0.264,-1.000,-1.000,-1.000,298.6
20020730,9.452,0.501,5.142,0.313,-1.000,-1.000,9.694,0.774,-1.000,-1.000,2.811,0.263,-1.000,-1.000,-1.000,301.6
20020731,10.496,0.501,5.674,0.313,-1.000,-1.000,10.932,0.772,-1.000,-1.000,3.354,0.262,-1.000,-1.000,-1.000,279.0
20020801,9.918,0.498,5.365,0.311,-1.000,-1.000,10.226,0.767,-1.000,-1.000,3.049,0.261,-1.000,-1.000,-1.000,289.6
20020802,9.652,0.496,5.218,0.309,-1.000,-1.000,9.894,0.763,-1.000,-1.000,2.912,0.259,-1.000,-1.000,-1.000,294.3
20020803,9.714,0.495,5.240,0.307,-1.000,-1.000,9.954,0.759,-1.000,-1.000,2.943,0.258,-1.000,-1.000,-1.000,292.0
20020804,9.147,0.492,4.940,0.306,-1.000,-1.000,9.267,0.755,-1.000,-1.000,2.658,0.256,-1.000,-1.000,-1.000,303.8
20020805,8.824,0.490,4.764,0.304,-1.000,-1.000,8.871,0.751,-1.000,-1.000,2.499,0.255,-1.000,-1.000,-1.000,310.7
20020806,8.665,0.488,4.673,0.302,-1.000,-1.000,8.670,0.746,-1.000,-1.000,2.423,0.253,-1.000,-1.000,-1.000,313.7
20020807,9.243,0.487,4.960,0.300,-1.000,-1.000,9.341,0.742,-1.000,-1.000,2.705,0.252,-1.000,-1.000,-1.000,298.2
20020808,8.970,0.485,4.810,0.299,-1.000,-1.000,9.005,0.738,-1.000,-1.000,2.571,0.251,-1.000,-1.000,-1.000,303.5
20020809,8.036,0.482,4.325,0.297,-1.000,-1.000,7.895,0.733,-1.000,-1.000,2.129,0.249,-1.000,-1.000,-1.000,327.6
20020810,7.868,0.480,4.231,0.294,-1.000,-1.000,7.687,0.728,-1.000,-1.000,2.053,0.247,-1.000,-1.000,-1.000,331.3
20020811,7.279,0.477,3.923,0.293,-1.000,-1.000,6.988,0.723,-1.000,-1.000,1.794,0.246,-1.000,-1.000,-1.000,349.6
20020812,7.984,0.476,4.271,0.291,-1.000,-1.000,7.800,0.719,-1.000,-1.000,2.107,0.245,-1.000,-1.000,-1.000,324.9
20020813,7.880,0.474,4.209,0.289,-1.000,-1.000,7.667,0.715,-1.000,-1.000,2.060,0.243,-1.000,-1.000,-1.000,326.5
20020814,7.540,0.471,4.028,0.287,-1.000,-1.000,7.262,0.709,-1.000,-1.000,1.910,0.241,-1.000,-1.000,-1.000,335.8
20020815,7.068,0.469,3.781,0.285,-1.000,-1.000,6.704,0.704,-1.000,-1.000,1.706,0.240,-1.000,-1.000,-1.000,350.7
20020816,7.119,0.466,3.798,0.283,-1.000,-1.000,6.754,0.700,-1.000,-1.000,1.729,0.238,-1.000,-1.000,-1.000,347.1
20020817,7.408,0.464,3.934,0.281,-1.000,-1.000,7.077,0.695,-1.000,-1.000,1.854,0.237,-1.000,-1.000,-1.000,335.1
20020818,7.552,0.462,3.997,0.279,-1.000,-1.000,7.233,0.690,-1.000,-1.000,1.918,0.235,-1.000,-1.000,-1.000,328.6
20020819,7.744,0.460,4.084,0.277,-1.000,-1.000,7.444,0.685,-1.000,-1.000,2.005,0.233,-1.000,-1.000,-1.000,320.7
20020820,8.511,0.458,4.455,0.276,-1.000,-1.000,8.312,0.681,-1.000,-1.000,2.359,0.232,-1.000,-1.000,-1.000,297.6
20020821,8.626,0.456,4.502,0.274,-1.000,-1.000,8.431,0.676,-1.000,-1.000,2.415,0.230,-1.000,-1.000,-1.000,293.1
20020822,8.112,0.453,4.236,0.271,-1.000,-1.000,7.829,0.669,-1.000,-1.000,2.176,0.228,-1.000,-1.000,-1.000,304.7
20020823,8.392,0.450,4.364,0.269,-1.000,-1.000,8.137,0.665,-1.000,-1.000,2.307,0.226,-1.000,-1.000,-1.000,295.5
20020824,8.087,0.448,4.203,0.267,-1.000,-1.000,7.777,0.659,-1.000,-1.000,2.168,0.224,-1.000,-1.000,-1.000,301.7
20020825,7.687,0.445,3.995,0.265,-1.000,-1.000,7.311,0.654,-1.000,-1.000,1.988,0.223,-1.000,-1.000,-1.000,311.2
20020826,7.481,0.442,3.883,0.262,-1.000,-1.000,7.066,0.647,-1.000,-1.000,1.899,0.220,-1.000,-1.000,-1.000,315.5
20020827,7.364,0.439,3.816,0.260,-1.000,-1.000,6.923,0.642,-1.000,-1.000,1.850,0.219,-1.000,-1.000,-1.000,317.1
20020828,7.816,0.437,4.027,0.258,-1.000,-1.000,7.421,0.637,-1.000,-1.000,2.052,0.217,-1.000,-1.000,-1.000,301.4
20020829,8.352,0.434,4.277,0.256,-1.000,-1.000,8.011,0.631,-1.000,-1.000,2.300,0.215,-1.000,-1.000,-1.000,285.2
20020830,7.740,0.431,3.969,0.253,-1.000,-1.000,7.312,0.625,-1.000,-1.000,2.022,0.213,-1.000,-1.000,-1.000,299.4
20020831,7.765,0.428,3.970,0.251,-1.000,-1.000,7.329,0.620,-1.000,-1.000,2.035,0.211,-1.000,-1.000,-1.000,296.5
20020901,7.612,0.425,3.885,0.249,-1.000,-1.000,7.146,0.614,-1.000,-1.000,1.969,0.209,-1.000,-1.000,-1.000,298.7
20020902,7.789,0.422,3.960,0.246,-1.000,-1.000,7.332,0.607,-1.000,-1.000,2.051,0.207,-1.000,-1.000,-1.000,291.5
20020903,8.006,0.419,4.054,0.244,-1.000,-1.000,7.560,0.602,-1.000,-1.000,2.152,0.205,-1.000,-1.000,-1.000,283.6
20020904,7.711,0.416,3.901,0.242,-1.000,-1.000,7.222,0.596,-1.000,-1.000,2.021,0.203,-1.000,-1.000,-1.000,289.1
20020905,7.189,0.412,3.639,0.239,-1.000,-1.000,6.633,0.590,-1.000,-1.000,1.795,0.201,-1.000,-1.000,-1.000,302.0
20020906,7.640,0.410,3.844,0.236,-1.000,-1.000,7.119,0.584,-1.000,-1.000,1.995,0.199,-1.000,-1.000,-1.000,286.5
20020907,7.971,0.407,3.991,0.234,-1.000,-1.000,7.471,0.578,-1.000,-1.000,2.147,0.197,-1.000,-1.000,-1.000,275.5
20020908,8.086,0.403,4.035,0.232,-1.000,-1.000,7.585,0.572,-1.000,-1.000,2.204,0.195,-1.000,-1.000,-1.000,270.4
20020909,7.880,0.400,3.925,0.229,-1.000,-1.000,7.347,0.565,-1.000,-1.000,2.113,0.193,-1.000,-1.000,-1.000,273.1
20020910,7.427,0.396,3.699,0.227,-1.000,-1.000,6.840,0.559,-1.000,-1.000,1.913,0.191,-1.000,-1.000,-1.000,282.7
20020911,7.298,0.393,3.628,0.224,-1.000,-1.000,6.689,0.553,-1.000,-1.000,1.860,0.189,-1.000,-1.000,-1.000,283.8
20020912,7.257,0.390,3.598,0.222,-1.000,-1.000,6.635,0.547,-1.000,-1.000,1.846,0.187,-1.000,-1.000,-1.000,282.4
20020913,7.258,0.386,3.587,0.219,-1.000,-1.000,6.624,0.540,-1.000,-1.000,1.849,0.184,-1.000,-1.000,-1.000,279.7
20020914,6.603,0.382,3.270,0.216,-1.000,-1.000,5.909,0.534,-1.000,-1.000,1.575,0.182,-1.000,-1.000,-1.000,297.1
20020915,6.278,0.379,3.108,0.214,-1.000,-1.000,5.552,0.528,-1.000,-1.000,1.447,0.180,-1.000,-1.000,-1.000,305.6
20020916,5.770,0.375,2.862,0.212,-1.000,-1.000,5.002,0.522,-1.000,-1.000,1.252,0.178,-1.000,-1.000,-1.000,322.6
20020917,6.153,0.372,3.031,0.209,-1.000,-1.000,5.403,0.515,-1.000,-1.000,1.404,0.176,-1.000,-1.000,-1.000,304.2
20020918,6.519,0.369,3.191,0.207,-1.000,-1.000,5.784,0.509,-1.000,-1.000,1.555,0.174,-1.000,-1.000,-1.000,288.4
20020919,6.326,0.365,3.092,0.204,-1.000,-1.000,5.571,0.503,-1.000,-1.000,1.480,0.172,-1.000,-1.000,-1.000,291.9
20020920,6.025,0.361,2.943,0.202,-1.000,-1.000,5.244,0.497,-1.000,-1.000,1.363,0.170,-1.000,-1.000,-1.000,299.6
20020921,5.105,0.357,2.511,0.199,-1.000,-1.000,4.270,0.489,-1.000,-1.000,1.022,0.167,-1.000,-1.000,-1.000,336.5
20020922,5.240,0.354,2.565,0.196,-1.000,-1.000,4.407,0.484,-1.000,-1.000,1.073,0.165,-1.000,-1.000,-1.000,326.2
20020923,5.172,0.350,2.526,0.194,-1.000,-1.000,4.331,0.478,-1.000,-1.000,1.052,0.163,-1.000,-1.000,-1.000,325.8
20020924,5.578,0.347,2.702,0.191,-1.000,-1.000,4.749,0.471,-1.000,-1.000,1.205,0.161,-1.000,-1.000,-1.000,304.1
20020925,5.496,0.343,2.656,0.189,-1.000,-1.000,4.658,0.465,-1.000,-1.000,1.178,0.159,-1.000,-1.000,-1.000,304.0
20020926,5.223,0.340,2.524,0.186,-1.000,-1.000,4.369,0.459,-1.000,-1.000,1.081,0.157,-1.000,-1.000,-1.000,312.5
20020927,4.651,0.336,2.256,0.184,-1.000,-1.000,3.774,0.452,-1.000,-1.000,0.882,0.155,-1.000,-1.000,-1.000,338.0
20020928,4.916,0.332,2.368,0.181,-1.000,-1.000,4.043,0.446,-1.000,-1.000,0.977,0.152,-1.000,-1.000,-1.000,319.8
20020929,4.921,0.329,2.362,0.179,-1.000,-1.000,4.044,0.440,-1.000,-1.000,0.983,0.150,-1.000,-1.000,-1.000,315.7
20020930,5.128,0.325,2.447,0.176,-1.000,-1.000,4.252,0.434,-1.000,-1.000,1.061,0.149,-1.000,-1.000,-1.000,302.1
20021001,4.683,0.321,2.240,0.174,-1.000,-1.000,3.793,0.428,-1.000,-1.000,0.907,0.147,-1.000,-1.000,-1.000,320.1
20021002,4.880,0.318,2.320,0.171,-1.000,-1.000,3.990,0.421,-1.000,-1.000,0.979,0.144,-1.000,-1.000,-1.000,306.1
20021003,5.294,0.314,2.496,0.169,-1.000,-1.000,4.406,0.415,-1.000,-1.000,1.133,0.142,-1.000,-1.000,-1.000,284.0
20021004,4.659,0.310,2.206,0.166,-1.000,-1.000,3.759,0.409,-1.000,-1.000,0.909,0.140,-1.000,-1.000,-1.000,309.3
20021005,4.075,0.306,1.940,0.164,-1.000,-1.000,3.168,0.403,-1.000,-1.000,0.718,0.138,-1.000,-1.000,-1.000,339.4
20021006,3.856,0.302,1.837,0.161,-1.000,-1.000,2.947,0.396,-1.000,-1.000,0.653,0.136,-1.000,-1.000,-1.000,350.2
20021007,4.097,0.299,1.937,0.159,-1.000,-1.000,3.187,0.390,-1.000,-1.000,0.732,0.134,-1.000,-1.000,-1.000,328.9
20021008,4.345,0.295,2.038,0.157,-1.000,-1.000,3.432,0.385,-1.000,-1.000,0.817,0.132,-1.000,-1.000,-1.000,309.7
20021009,4.495,0.292,2.096,0.154,-1.000,-1.000,3.578,0.379,-1.000,-1.000,0.871,0.130,-1.000,-1.000,-1.000,297.5
20021010,4.405,0.288,2.050,0.152,-1.000,-1.000,3.486,0.373,-1.000,-1.000,0.844,0.128,-1.000,-1.000,-1.000,298.0
20021011,4.330,0.285,2.010,0.150,-1.000,-1.000,3.409,0.367,-1.000,-1.000,0.822,0.126,-1.000,-1.000,-1.000,297.9
20021012,3.945,0.281,1.836,0.147,-1.000,-1.000,3.027,0.361,-1.000,-1.000,0.700,0.124,-1.000,-1.000,-1.000,316.1
20021013,3.769,0.277,1.753,0.145,-1.000,-1.000,2.853,0.356,-1.000,-1.000,0.648,0.122,-1.000,-1.000,-1.000,323.2
20021014,3.665,0.273,1.702,0.143,-1.000,-1.000,2.751,0.350,-1.000,-1.000,0.619,0.121,-1.000,-1.000,-1.000,325.8
20021015,4.187,0.270,1.920,0.140,-1.000,-1.000,3.258,0.344,-1.000,-1.000,0.789,0.118,-1.000,-1.000,-1.000,288.8
20021016,4.042,0.267,1.851,0.138,-1.000,-1.000,3.115,0.339,-1.000,-1.000,0.745,0.117,-1.000,-1.000,-1.000,292.6
20021017,4.305,0.263,1.957,0.136,-1.000,-1.000,3.368,0.334,-1.000,-1.000,0.837,0.115,-1.000,-1.000,-1.000,274.5
20021018,3.761,0.259,1.718,0.134,-1.000,-1.000,2.840,0.328,-1.000,-1.000,0.662,0.113,-1.000,-1.000,-1.000,300.7
20021019,3.724,0.256,1.696,0.131,-1.000,-1.000,2.803,0.322,-1.000,-1.000,0.654,0.111,-1.000,-1.000,-1.000,298.6
20021020,3.481,0.252,1.587,0.129,-1.000,-1.000,2.570,0.317,-1.000,-1.000,0.582,0.109,-1.000,-1.000,-1.000,310.4
20021021,3.355,0.249,1.529,0.127,-1.000,-1.000,2.449,0.312,-1.000,-1.000,0.548,0.107,-1.000,-1.000,-1.000,315.0
20021022,3.061,0.245,1.399,0.125,-1.000,-1.000,2.170,0.307,-1.000,-1.000,0.466,0.106,-1.000,-1.000,-1.000,334.5
20021023,2.878,0.242,1.317,0.123,-1.000,-1.000,1.997,0.301,-1.000,-1.000,0.418,0.104,-1.000,-1.000,-1.000,346.9
20021024,2.760,0.238,1.263,0.121,-1.000,-1.000,1.888,0.296,-1.000,-1.000,0.390,0.102,-1.000,-1.000,-1.000,353.8
20021025,2.675,0.235,1.223,0.119,-1.000,-1.000,1.810,0.291,-1.000,-1.000,0.370,0.101,-1.000,-1.000,-1.000,357.6
20021026,2.949,0.232,1.332,0.117,-1.000,-1.000,2.067,0.286,-1.000,-1.000,0.446,0.099,-1.000,-1.000,-1.000,323.9
20021027,2.812,0.229,1.270,0.115,-1.000,-1.000,1.940,0.282,-1.000,-1.000,0.411,0.097,-1.000,-1.000,-1.000,331.7
20021028,2.849,0.225,1.281,0.113,-1.000,-1.000,1.975,0.276,-1.000,-1.000,0.424,0.095,-1.000,-1.000,-1.000,322.8
20021029,2.885,0.222,1.291,0.111,-1.000,-1.000,2.009,0.272,-1.000,-1.000,0.437,0.094,-1.000,-1.000,-1.000,314.4
20021030,2.698,0.219,1.209,0.109,-1.000,-1.000,1.837,0.267,-1.000,-1.000,0.388,0.093,-1.000,-1.000,-1.000,327.3
20021031,2.673,0.216,1.194,0.108,-1.000,-1.000,1.815,0.263,-1.000,-1.000,0.384,0.091,-1.000,-1.000,-1.000,324.6
20021101,2.465,0.213,1.105,0.106,-1.000,-1.000,1.626,0.258,-1.000,-1.000,0.333,0.090,-1.000,-1.000,-1.000,342.3
20021102,2.273,0.210,1.022,0.104,-1.000,-1.000,1.452,0.253,-1.000,-1.000,0.288,0.088,-1.000,-1.000,-1.000,361.8
20021103,2.597,0.207,1.150,0.102,-1.000,-1.000,1.749,0.249,-1.000,-1.000,0.372,0.086,-1.000,-1.000,-1.000,316.8
20021104,2.579,0.204,1.139,0.101,-1.000,-1.000,1.734,0.245,-1.000,-1.000,0.369,0.085,-1.000,-1.000,-1.000,313.5
20021105,2.588,0.201,1.139,0.099,-1.000,-1.000,1.743,0.241,-1.000,-1.000,0.374,0.084,-1.000,-1.000,-1.000,307.5
20021106,2.771,0.199,1.208,0.098,-1.000,-1.000,1.909,0.237,-1.000,-1.000,0.426,0.083,-1.000,-1.000,-1.000,285.9
20021107,2.510,0.196,1.099,0.096,-1.000,-1.000,1.675,0.233,-1.000,-1.000,0.358,0.081,-1.000,-1.000,-1.000,305.6
20021108,2.437,0.193,1.066,0.094,-1.000,-1.000,1.610,0.229,-1.000,-1.000,0.342,0.080,-1.000,-1.000,-1.000,308.4
20021109,2.399,0.190,1.047,0.093,-1.000,-1.000,1.577,0.225,-1.000,-1.000,0.334,0.078,-1.000,-1.000,-1.000,307.6
20021110,2.334,0.188,1.017,0.091,-1.000,-1.000,1.520,0.222,-1.000,-1.000,0.320,0.077,-1.000,-1.000,-1.000,310.0
20021111,2.270,0.185,0.988,0.090,-1.000,-1.000,1.465,0.218,-1.000,-1.000,0.306,0.076,-1.000,-1.000,-1.000,312.6
20021112,2.154,0.182,0.939,0.088,-1.000,-1.000,1.364,0.214,-1.000,-1.000,0.279,0.075,-1.000,-1.000,-1.000,322.1
20021113,2.025,0.180,0.885,0.087,-1.000,-1.000,1.252,0.211,-1.000,-1.000,0.250,0.073,-1.000,-1.000,-1.000,334.9
20021114,2.074,0.178,0.901,0.086,-1.000,-1.000,1.297,0.207,-1.000,-1.000,0.264,0.072,-1.000,-1.000,-1.000,322.6
20021115,2.182,0.175,0.940,0.084,-1.000,-1.000,1.392,0.204,-1.000,-1.000,0.291,0.071,-1.000,-1.000,-1.000,303.9
20021116,2.161,0.173,0.929,0.083,-1.000,-1.000,1.375,0.201,-1.000,-1.000,0.288,0.070,-1.000,-1.000,-1.000,301.9
20021117,2.127,0.171,0.913,0.082,-1.000,-1.000,1.347,0.198,-1.000,-1.000,0.282,0.069,-1.000,-1.000,-1.000,301.5
20021118,2.034,0.169,0.874,0.080,-1.000,-1.000,1.267,0.195,-1.000,-1.000,0.261,0.068,-1.000,-1.000,-1.000,308.9
20021119,1.913,0.166,0.824,0.079,-1.000,-1.000,1.164,0.192,-1.000,-1.000,0.234,0.067,-1.000,-1.000,-1.000,321.5
20021120,1.799,0.164,0.777,0.078,-1.000,-1.000,1.067,0.189,-1.000,-1.000,0.210,0.066,-1.000,-1.000,-1.000,335.1
20021121,1.709,0.162,0.739,0.077,-1.000,-1.000,0.991,0.187,-1.000,-1.000,0.191,0.065,-1.000,-1.000,-1.000,346.5
20021122,1.693,0.160,0.731,0.076,-1.000,-1.000,0.979,0.184,-1.000,-1.000,0.189,0.065,-1.000,-1.000,-1.000,344.5
20021123,1.677,0.159,0.722,0.075,-1.000,-1.000,0.967,0.182,-1.000,-1.000,0.187,0.064,-1.000,-1.000,-1.000,342.8
20021124,1.565,0.157,0.677,0.074,-1.000,-1.000,0.873,0.179,-1.000,-1.000,0.165,0.063,-1.000,-1.000,-1.000,361.1
20021125,1.446,0.155,0.629,0.073,-1.000,-1.000,0.774,0.176,-1.000,-1.000,0.142,0.062,-1.000,-1.000,-1.000,385.1
20021126,1.714,0.153,0.730,0.072,-1.000,-1.000,1.003,0.174,-1.000,-1.000,0.198,0.061,-1.000,-1.000,-1.000,322.6
20021127,1.740,0.152,0.739,0.071,-1.000,-1.000,1.027,0.172,-1.000,-1.000,0.206,0.060,-1.000,-1.000,-1.000,314.1
20021128,1.687,0.150,0.716,0.071,-1.000,-1.000,0.983,0.170,-1.000,-1.000,0.195,0.060,-1.000,-1.000,-1.000,319.3
20021129,1.673,0.149,0.710,0.070,-1.000,-1.000,0.973,0.168,-1.000,-1.000,0.193,0.059,-1.000,-1.000,-1.000,317.8
20021130,1.670,0.147,0.707,0.069,-1.000,-1.000,0.972,0.166,-1.000,-1.000,0.193,0.059,-1.000,-1.000,-1.000,314.7
20021201,1.524,0.146,0.649,0.068,-1.000,-1.000,0.850,0.165,-1.000,-1.000,0.163,0.058,-1.000,-1.000,-1.000,339.3
20021202,1.594,0.145,0.674,0.068,-1.000,-1.000,0.910,0.163,-1.000,-1.000,0.179,0.057,-1.000,-1.000,-1.000,321.5
20021203,1.542,0.143,0.653,0.067,-1.000,-1.000,0.867,0.161,-1.000,-1.000,0.169,0.057,-1.000,-1.000,-1.000,328.3
20021204,1.570,0.142,0.663,0.066,-1.000,-1.000,0.892,0.159,-1.000,-1.000,0.175,0.056,-1.000,-1.000,-1.000,319.4
20021205,1.568,0.141,0.660,0.066,-1.000,-1.000,0.891,0.157,-1.000,-1.000,0.176,0.056,-1.000,-1.000,-1.000,316.9
20021206,1.558,0.140,0.655,0.065,-1.000,-1.000,0.884,0.156,-1.000,-1.000,0.174,0.055,-1.000,-1.000,-1.000,315.9
20021207,1.555,0.139,0.653,0.065,-1.000,-1.000,0.882,0.155,-1.000,-1.000,0.174,0.055,-1.000,-1.000,-1.000,313.8
20021208,1.328,0.138,0.566,0.064,-1.000,-1.000,0.695,0.154,-1.000,-1.000,0.129,0.054,-1.000,-1.000,-1.000,362.8
20021209,1.279,0.137,0.547,0.064,-1.000,-1.000,0.656,0.153,-1.000,-1.000,0.120,0.054,-1.000,-1.000,-1.000,373.9
20021210,1.342,0.136,0.569,0.063,-1.000,-1.000,0.708,0.152,-1.000,-1.000,0.133,0.054,-1.000,-1.000,-1.000,353.6
20021211,1.290,0.136,0.549,0.063,-1.000,-1.000,0.667,0.151,-1.000,-1.000,0.123,0.053,-1.000,-1.000,-1.000,365.4
20021212,1.256,0.135,0.535,0.063,-1.000,-1.000,0.639,0.150,-1.000,-1.000,0.117,0.053,-1.000,-1.000,-1.000,373.4
20021213,1.302,0.134,0.552,0.062,-1.000,-1.000,0.678,0.149,-1.000,-1.000,0.126,0.053,-1.000,-1.000,-1.000,357.7
20021214,1.335,0.134,0.564,0.062,-1.000,-1.000,0.706,0.149,-1.000,-1.000,0.133,0.053,-1.000,-1.000,-1.000,347.1
20021215,1.326,0.134,0.560,0.062,-1.000,-1.000,0.699,0.148,-1.000,-1.000,0.131,0.052,-1.000,-1.000,-1.000,347.9
20021216,1.434,0.133,0.601,0.062,-1.000,-1.000,0.788,0.148,-1.000,-1.000,0.153,0.052,-1.000,-1.000,-1.000,321.1
20021217,1.359,0.133,0.572,0.062,-1.000,-1.000,0.726,0.147,-1.000,-1.000,0.138,0.052,-1.000,-1.000,-1.000,337.3
20021218,1.374,0.133,0.577,0.061,-1.000,-1.000,0.739,0.147,-1.000,-1.000,0.141,0.052,-1.000,-1.000,-1.000,332.8
20021219,1.328,0.132,0.560,0.061,-1.000,-1.000,0.701,0.147,-1.000,-1.000,0.132,0.052,-1.000,-1.000,-1.000,343.6
20021220,1.361,0.132,0.572,0.061,-1.000,-1.000,0.728,0.146,-1.000,-1.000,0.139,0.052,-1.000,-1.000,-1.000,335.0
20021221,1.337,0.132,0.563,0.061,-1.000,-1.000,0.709,0.146,-1.000,-1.000,0.134,0.052,-1.000,-1.000,-1.000,340.7
20021222,1.362,0.132,0.572,0.061,-1.000,-1.000,0.729,0.146,-1.000,-1.000,0.139,0.052,-1.000,-1.000,-1.000,334.5
20021223,1.286,0.132,0.544,0.061,-1.000,-1.000,0.667,0.146,-1.000,-1.000,0.124,0.052,-1.000,-1.000,-1.000,354.3
20021224,1.212,0.132,0.516,0.061,-1.000,-1.000,0.606,0.147,-1.000,-1.000,0.110,0.052,-1.000,-1.000,-1.000,377.0
20021225,1.235,0.132,0.525,0.061,-1.000,-1.000,0.625,0.147,-1.000,-1.000,0.114,0.052,-1.000,-1.000,-1.000,370.3
20021226,1.222,0.133,0.520,0.061,-1.000,-1.000,0.614,0.147,-1.000,-1.000,0.112,0.052,-1.000,-1.000,-1.000,375.4
20021227,1.321,0.133,0.558,0.062,-1.000,-1.000,0.694,0.147,-1.000,-1.000,0.130,0.052,-1.000,-1.000,-1.000,347.7
20021228,1.494,0.134,0.623,0.062,-1.000,-1.000,0.836,0.148,-1.000,-1.000,0.165,0.052,-1.000,-1.000,-1.000,309.8
20021229,1.415,0.134,0.594,0.062,-1.000,-1.000,0.771,0.149,-1.000,-1.000,0.148,0.053,-1.000,-1.000,-1.000,327.5
20021230,1.319,0.134,0.558,0.062,-1.000,-1.000,0.691,0.149,-1.000,-1.000,0.129,0.053,-1.000,-1.000,-1.000,352.7
20021231,1.341,0.135,0.567,0.063,-1.000,-1.000,0.708,0.150,-1.000,-1.000,0.133,0.053,-1.000,-1.000,-1.000,348.7
20030101,1.346,0.136,0.570,0.063,-1.000,-1.000,0.711,0.151,-1.000,-1.000,0.134,0.053,-1.000,-1.000,-1.000,349.6
